Sample	Celltype	Chromosome	Strand	Start	End	EF
FS198_nucl	hESC	chr5	-	135000000	140000000	1.2495117576556354
FS198_nucl	hESC	chr5	-	140000000	145000000	1.1764408946348384
FS198_nucl	hESC	chr5	-	145000000	150000000	1.0132493005550576
FS198_nucl	hESC	chr5	-	150000000	155000000	1.1634505189866966
FS198_nucl	hESC	chr5	-	170000000	175000000	1.3404443871926282
FS198_nucl	hESC	chr5	-	175000000	180000000	1.3574942552308127
FS198_nucl	hESC	chr6	+	0	5000000	1.2044196560553186
FS198_nucl	hESC	chr6	+	5000000	10000000	1.0133961084551468
FS198_nucl	hESC	chr6	+	10000000	15000000	1.2157515614214305
FS198_nucl	hESC	chr6	+	15000000	20000000	1.1064796168196374
FS198_nucl	hESC	chr6	+	20000000	25000000	1.0271562792568543
FS198_nucl	hESC	chr6	+	25000000	30000000	1.0360599191873707
FS198_nucl	hESC	chr6	+	30000000	35000000	1.4245823888826332
FS198_nucl	hESC	chr6	+	35000000	40000000	1.3671134402402094
FS198_nucl	hESC	chr6	+	40000000	45000000	1.441580246931801
FS198_nucl	hESC	chr6	+	85000000	90000000	1.06277083897892
FS198_nucl	hESC	chr6	+	105000000	110000000	1.153426081907815
FS198_nucl	hESC	chr6	+	110000000	115000000	1.012586686643282
FS198_nucl	hESC	chr6	+	135000000	140000000	1.0214903265737985
FS198_nucl	hESC	chr6	+	145000000	150000000	1.0174432175144728
FS198_nucl	hESC	chr6	+	150000000	155000000	1.0368693409992358
FS198_nucl	hESC	chr6	+	155000000	160000000	1.1178115221857492
FS198_nucl	hESC	chr6	+	165000000	170000000	1.1566637691552757
FS198_nucl	hESC	chr6	-	0	5000000	1.1813122855028915
FS198_nucl	hESC	chr6	-	5000000	10000000	1.0993105392239966
FS198_nucl	hESC	chr6	-	10000000	15000000	1.16832190985475
FS198_nucl	hESC	chr6	-	15000000	20000000	1.1407173616024484
FS198_nucl	hESC	chr6	-	20000000	25000000	1.0660227016256334
FS198_nucl	hESC	chr6	-	25000000	30000000	1.0952510468339525
FS198_nucl	hESC	chr6	-	30000000	35000000	1.463852955849973
FS198_nucl	hESC	chr6	-	35000000	40000000	1.3915939913071853
FS198_nucl	hESC	chr6	-	40000000	45000000	1.4662886512839992
FS198_nucl	hESC	chr6	-	85000000	90000000	1.0351705594612968
FS198_nucl	hESC	chr6	-	105000000	110000000	1.1918669657170067
FS198_nucl	hESC	chr6	-	135000000	140000000	1.1106771179161208
FS198_nucl	hESC	chr6	-	145000000	150000000	1.0018827218629334
FS198_nucl	hESC	chr6	-	150000000	155000000	1.0595275138015625
FS198_nucl	hESC	chr6	-	155000000	160000000	1.2340856865734673
FS198_nucl	hESC	chr6	-	160000000	165000000	1.1528958387725787
FS198_nucl	hESC	chr6	-	165000000	170000000	1.074141686405722
FS198_nucl	hESC	chr7	+	0	5000000	1.6107494056116114
FS198_nucl	hESC	chr7	+	5000000	10000000	1.1056701950077714
FS198_nucl	hESC	chr7	+	20000000	25000000	1.0773404315924924
FS198_nucl	hESC	chr7	+	25000000	30000000	1.1364282238586472
FS198_nucl	hESC	chr7	+	30000000	35000000	1.0117772648314167
FS198_nucl	hESC	chr7	+	35000000	40000000	1.0457729809297525
FS198_nucl	hESC	chr7	+	40000000	45000000	1.1534260819078148
FS198_nucl	hESC	chr7	+	45000000	50000000	1.0077301557720912
FS198_nucl	hESC	chr7	+	65000000	70000000	1.1485695510366243
FS198_nucl	hESC	chr7	+	70000000	75000000	1.3258329278350864
FS198_nucl	hESC	chr7	+	95000000	100000000	1.1914689070654754
FS198_nucl	hESC	chr7	+	100000000	105000000	1.2716016664401217
FS198_nucl	hESC	chr7	+	105000000	110000000	1.0789592752162227
FS198_nucl	hESC	chr7	+	125000000	130000000	1.061961417167055
FS198_nucl	hESC	chr7	+	130000000	135000000	1.238415372153654
FS198_nucl	hESC	chr7	+	135000000	140000000	1.1493789728484896
FS198_nucl	hESC	chr7	+	140000000	145000000	1.0336316537517747
FS198_nucl	hESC	chr7	+	145000000	150000000	1.0198714829500681
FS198_nucl	hESC	chr7	+	150000000	155000000	1.1744710490163084
FS198_nucl	hESC	chr7	+	155000000	159345973	1.301449850550604
FS198_nucl	hESC	chr7	-	0	5000000	1.5596569762550174
FS198_nucl	hESC	chr7	-	5000000	10000000	1.1277269859543062
FS198_nucl	hESC	chr7	-	20000000	25000000	1.0603394122795713
FS198_nucl	hESC	chr7	-	25000000	30000000	1.1342221737783773
FS198_nucl	hESC	chr7	-	30000000	35000000	1.0205563868571372
FS198_nucl	hESC	chr7	-	35000000	40000000	1.016496894467093
FS198_nucl	hESC	chr7	-	40000000	45000000	1.1407173616024484
FS198_nucl	hESC	chr7	-	45000000	50000000	1.0351705594612965
FS198_nucl	hESC	chr7	-	65000000	70000000	1.1610148235526698
FS198_nucl	hESC	chr7	-	70000000	75000000	1.3380086917585996
FS198_nucl	hESC	chr7	-	95000000	100000000	1.1488363463825366
FS198_nucl	hESC	chr7	-	100000000	105000000	1.3428800826266514
FS198_nucl	hESC	chr7	-	105000000	110000000	1.0887558590098814
FS198_nucl	hESC	chr7	-	125000000	130000000	1.0717059909716953
FS198_nucl	hESC	chr7	-	130000000	135000000	1.1407173616024484
FS198_nucl	hESC	chr7	-	135000000	140000000	1.1626386205086878
FS198_nucl	hESC	chr7	-	145000000	150000000	1.0059422142529775
FS198_nucl	hESC	chr7	-	150000000	155000000	1.1244793920422709
FS198_nucl	hESC	chr7	-	155000000	159345973	1.239757388645228
FS198_nucl	hESC	chr8	+	20000000	25000000	1.2254646231638118
FS198_nucl	hESC	chr8	+	25000000	30000000	1.24408132483671
FS198_nucl	hESC	chr8	+	35000000	40000000	1.0991948205128508
FS198_nucl	hESC	chr8	+	65000000	70000000	1.056295464483999
FS198_nucl	hESC	chr8	+	70000000	75000000	1.0166337957026075
FS198_nucl	hESC	chr8	+	95000000	100000000	1.0061113121483607
FS198_nucl	hESC	chr8	+	100000000	105000000	1.1882312198180158
FS198_nucl	hESC	chr8	+	120000000	125000000	1.0482012463653478
FS198_nucl	hESC	chr8	+	125000000	130000000	1.1040513513840418
FS198_nucl	hESC	chr8	+	130000000	135000000	1.0425352936822918
FS198_nucl	hESC	chr8	+	140000000	145000000	1.6253189982251843
FS198_nucl	hESC	chr8	-	20000000	25000000	1.2438284683095735
FS198_nucl	hESC	chr8	-	25000000	30000000	1.19673835658506
FS198_nucl	hESC	chr8	-	30000000	35000000	1.0457252396754118
FS198_nucl	hESC	chr8	-	35000000	40000000	1.1390935646464304
FS198_nucl	hESC	chr8	-	65000000	70000000	1.044913341197403
FS198_nucl	hESC	chr8	-	70000000	75000000	1.017308792945102
FS198_nucl	hESC	chr8	-	95000000	100000000	1.057091818367536
FS198_nucl	hESC	chr8	-	100000000	105000000	1.0838844681418283
FS198_nucl	hESC	chr8	-	120000000	125000000	1.0798249757517842
FS198_nucl	hESC	chr8	-	125000000	130000000	1.0635870061916068
FS198_nucl	hESC	chr8	-	130000000	135000000	1.0465371381534208
FS198_nucl	hESC	chr8	-	140000000	145000000	1.5815782351612566
FS198_nucl	hESC	chr9	+	0	5000000	1.0053018903364956
FS198_nucl	hESC	chr9	+	15000000	20000000	1.002064203089035
FS198_nucl	hESC	chr9	+	30000000	35000000	1.051438933612808
FS198_nucl	hESC	chr9	+	35000000	40000000	1.0425352936822914
FS198_nucl	hESC	chr9	+	75000000	80000000	1.008539577583956
FS198_nucl	hESC	chr9	+	85000000	90000000	1.1453318637891639
FS198_nucl	hESC	chr9	+	90000000	95000000	1.151807238284085
FS198_nucl	hESC	chr9	+	95000000	100000000	1.2052290778671837
FS198_nucl	hESC	chr9	+	105000000	110000000	1.1145738349382888
FS198_nucl	hESC	chr9	+	110000000	115000000	1.202800812431588
FS198_nucl	hESC	chr9	+	120000000	125000000	1.3128821788452458
FS198_nucl	hESC	chr9	+	125000000	130000000	1.5808007985726023
FS198_nucl	hESC	chr9	+	130000000	135000000	1.6601241361353853
FS198_nucl	hESC	chr9	+	135000000	138394717	1.568817991011027
FS198_nucl	hESC	chr9	-	0	5000000	1.0270515746812081
FS198_nucl	hESC	chr9	-	15000000	20000000	1.0376062548953233
FS198_nucl	hESC	chr9	-	35000000	40000000	1.0400419503293499
FS198_nucl	hESC	chr9	-	75000000	80000000	1.0351705594612965
FS198_nucl	hESC	chr9	-	85000000	90000000	1.155331534206608
FS198_nucl	hESC	chr9	-	90000000	95000000	1.1642624174647054
FS198_nucl	hESC	chr9	-	95000000	100000000	1.1821241839809005
FS198_nucl	hESC	chr9	-	105000000	110000000	1.0838844681418283
FS198_nucl	hESC	chr9	-	110000000	115000000	1.1618267220306788
FS198_nucl	hESC	chr9	-	120000000	125000000	1.2876709861220519
FS198_nucl	hESC	chr9	-	125000000	130000000	1.6449063164459468
FS198_nucl	hESC	chr9	-	130000000	135000000	1.651401504270018
FS198_nucl	hESC	chr9	-	135000000	138394717	1.6834962163340939
FS199_nucl	hESC	chr1	+	5000000	10000000	1.3501933167537352
FS199_nucl	hESC	chr1	+	10000000	15000000	1.1750405575834344
FS199_nucl	hESC	chr1	+	15000000	20000000	1.2715814484647026
FS199_nucl	hESC	chr1	+	20000000	25000000	1.2205526918560323
FS199_nucl	hESC	chr1	+	25000000	30000000	1.3515724723377534
FS199_nucl	hESC	chr1	+	30000000	35000000	1.4384592741308948
FS199_nucl	hESC	chr1	+	35000000	40000000	1.322610205073373
FS199_nucl	hESC	chr1	+	40000000	45000000	1.333643449745518
FS199_nucl	hESC	chr1	+	45000000	50000000	1.1088410895505647
FS199_nucl	hESC	chr1	+	50000000	55000000	1.3157144271532824
FS199_nucl	hESC	chr1	+	55000000	60000000	1.0881537557902932
FS199_nucl	hESC	chr1	+	60000000	65000000	1.194348735759688
FS199_nucl	hESC	chr1	+	65000000	70000000	1.0798788222861844
FS199_nucl	hESC	chr1	+	80000000	85000000	1.0123001986692968
FS199_nucl	hESC	chr1	+	85000000	90000000	1.0909120669583294
FS199_nucl	hESC	chr1	+	90000000	95000000	1.1074619339665468
FS199_nucl	hESC	chr1	+	110000000	115000000	1.2260693141921046
FS199_nucl	hESC	chr1	+	115000000	120000000	1.0826371334542206
FS199_nucl	hESC	chr1	+	150000000	155000000	1.2839938487208657
FS199_nucl	hESC	chr1	+	155000000	160000000	1.112978556302619
FS199_nucl	hESC	chr1	+	160000000	165000000	1.017816821005369
FS199_nucl	hESC	chr1	+	165000000	170000000	1.0316083768455502
FS199_nucl	hESC	chr1	+	170000000	175000000	1.0881537557902932
FS199_nucl	hESC	chr1	+	175000000	180000000	1.1929695801756701
FS199_nucl	hESC	chr1	+	180000000	185000000	1.217794380687996
FS199_nucl	hESC	chr1	+	200000000	205000000	1.2619273593765759
FS199_nucl	hESC	chr1	+	205000000	210000000	1.0453999326857315
FS199_nucl	hESC	chr1	+	210000000	215000000	1.1474574459030722
FS199_nucl	hESC	chr1	+	215000000	220000000	1.0591914885259128
FS199_nucl	hESC	chr1	+	220000000	225000000	1.0619497996939489
FS199_nucl	hESC	chr1	+	225000000	230000000	1.194348735759688
FS199_nucl	hESC	chr1	+	230000000	235000000	1.2067611360158512
FS199_nucl	hESC	chr1	+	235000000	240000000	1.1240118009747642
FS199_nucl	hESC	chr1	+	240000000	245000000	1.0247125989254597
FS199_nucl	hESC	chr1	-	5000000	10000000	1.2746122103171957
FS199_nucl	hESC	chr1	-	10000000	15000000	1.1850448658084198
FS199_nucl	hESC	chr1	-	15000000	20000000	1.3503999633630832
FS199_nucl	hESC	chr1	-	20000000	25000000	1.2318954767822412
FS199_nucl	hESC	chr1	-	25000000	30000000	1.4303215938478373
FS199_nucl	hESC	chr1	-	30000000	35000000	1.3696913914111273
FS199_nucl	hESC	chr1	-	35000000	40000000	1.3586677182408162
FS199_nucl	hESC	chr1	-	40000000	45000000	1.2842579243412178
FS199_nucl	hESC	chr1	-	45000000	50000000	1.3269746578761725
FS199_nucl	hESC	chr1	-	50000000	55000000	1.2994154749503954
FS199_nucl	hESC	chr1	-	55000000	60000000	1.17264323349182
FS199_nucl	hESC	chr1	-	60000000	65000000	1.2277615993433746
FS199_nucl	hESC	chr1	-	65000000	70000000	1.044493032886956
FS199_nucl	hESC	chr1	-	80000000	85000000	1.0389811963018005
FS199_nucl	hESC	chr1	-	90000000	95000000	1.1009893578847993
FS199_nucl	hESC	chr1	-	105000000	110000000	1.054138746910978
FS199_nucl	hESC	chr1	-	110000000	115000000	1.1437060914197539
FS199_nucl	hESC	chr1	-	115000000	120000000	1.1037452761773772
FS199_nucl	hESC	chr1	-	150000000	155000000	1.3076832298281285
FS199_nucl	hESC	chr1	-	155000000	160000000	1.2484309865377075
FS199_nucl	hESC	chr1	-	160000000	165000000	1.1106350719088214
FS199_nucl	hESC	chr1	-	165000000	170000000	1.0789420115441775
FS199_nucl	hESC	chr1	-	170000000	175000000	1.0017762993520012
FS199_nucl	hESC	chr1	-	175000000	180000000	1.0761860932515996
FS199_nucl	hESC	chr1	-	180000000	185000000	1.154729764590065
FS199_nucl	hESC	chr1	-	185000000	190000000	1.0389811963018007
FS199_nucl	hESC	chr1	-	200000000	205000000	1.320084862144728
FS199_nucl	hESC	chr1	-	205000000	210000000	1.0968554804459327
FS199_nucl	hESC	chr1	-	210000000	215000000	1.1891787432472865
FS199_nucl	hESC	chr1	-	215000000	220000000	1.0127999725223122
FS199_nucl	hESC	chr1	-	220000000	225000000	1.0568946652035556
FS199_nucl	hESC	chr1	-	225000000	230000000	1.162997519467798
FS199_nucl	hESC	chr1	-	230000000	235000000	1.2415411908062632
FS199_nucl	hESC	chr1	-	235000000	240000000	1.0803199706904665
FS199_nucl	hESC	chr1	-	240000000	245000000	1.0610285426424224
FS199_nucl	hESC	chr1	-	245000000	248956422	1.0745830943947703
FS199_nucl	hESC	chr10	+	0	5000000	1.0784996667021662
FS199_nucl	hESC	chr10	+	5000000	10000000	1.0702247331980577
FS199_nucl	hESC	chr10	+	10000000	15000000	1.2150360695199598
FS199_nucl	hESC	chr10	+	20000000	25000000	1.0702247331980577
FS199_nucl	hESC	chr10	+	25000000	30000000	1.0329875324295685
FS199_nucl	hESC	chr10	+	30000000	35000000	1.1929695801756701
FS199_nucl	hESC	chr10	+	60000000	65000000	1.1543532238231626
FS199_nucl	hESC	chr10	+	65000000	70000000	1.0357458435976048
FS199_nucl	hESC	chr10	+	70000000	75000000	1.2936479378089925
FS199_nucl	hESC	chr10	+	75000000	80000000	1.0467790882697496
FS199_nucl	hESC	chr10	+	80000000	85000000	1.1198743342227098
FS199_nucl	hESC	chr10	+	85000000	90000000	1.017816821005369
FS199_nucl	hESC	chr10	+	90000000	95000000	1.0343666880135864
FS199_nucl	hESC	chr10	+	95000000	100000000	1.1860738022555792
FS199_nucl	hESC	chr10	+	100000000	105000000	1.3639848725939163
FS199_nucl	hESC	chr10	+	110000000	115000000	1.1502157570711085
FS199_nucl	hESC	chr10	+	115000000	120000000	1.168144779663344
FS199_nucl	hESC	chr10	+	120000000	125000000	1.3060603380651554
FS199_nucl	hESC	chr10	+	125000000	130000000	1.1846946466715613
FS199_nucl	hESC	chr10	+	130000000	133797422	1.0612238837940187
FS199_nucl	hESC	chr10	-	0	5000000	1.094099562153355
FS199_nucl	hESC	chr10	-	5000000	10000000	1.1299264999568654
FS199_nucl	hESC	chr10	-	10000000	15000000	1.2718562920246181
FS199_nucl	hESC	chr10	-	15000000	20000000	1.1175248676402656
FS199_nucl	hESC	chr10	-	20000000	25000000	1.0816979298367553
FS199_nucl	hESC	chr10	-	25000000	30000000	1.0996113987385105
FS199_nucl	hESC	chr10	-	30000000	35000000	1.054138746910978
FS199_nucl	hESC	chr10	-	60000000	65000000	1.0472489511795338
FS199_nucl	hESC	chr10	-	65000000	70000000	1.0692962975201556
FS199_nucl	hESC	chr10	-	70000000	75000000	1.2222497627582192
FS199_nucl	hESC	chr10	-	75000000	80000000	1.0568946652035558
FS199_nucl	hESC	chr10	-	80000000	85000000	1.033469359716645
FS199_nucl	hESC	chr10	-	85000000	90000000	1.0596505834961334
FS199_nucl	hESC	chr10	-	90000000	95000000	1.0899656847144885
FS199_nucl	hESC	chr10	-	95000000	100000000	1.1409501731271763
FS199_nucl	hESC	chr10	-	100000000	105000000	1.4275656755552595
FS199_nucl	hESC	chr10	-	110000000	115000000	1.2374073133673966
FS199_nucl	hESC	chr10	-	115000000	120000000	1.0940995621533551
FS199_nucl	hESC	chr10	-	120000000	125000000	1.262210578000596
FS199_nucl	hESC	chr10	-	125000000	130000000	1.1795330292232644
FS199_nucl	hESC	chr10	-	130000000	133797422	1.0647720380126273
FS199_nucl	hESC	chr11	+	0	5000000	1.0550540217738582
FS199_nucl	hESC	chr11	+	5000000	10000000	1.206761136015851
FS199_nucl	hESC	chr11	+	10000000	15000000	1.2081402915998694
FS199_nucl	hESC	chr11	+	15000000	20000000	1.14883660148709
FS199_nucl	hESC	chr11	+	30000000	35000000	1.1047036227985105
FS199_nucl	hESC	chr11	+	40000000	45000000	1.086774600206275
FS199_nucl	hESC	chr11	+	60000000	65000000	1.2481358035363948
FS199_nucl	hESC	chr11	+	65000000	70000000	1.3019228713131012
FS199_nucl	hESC	chr11	+	70000000	75000000	1.3391600720815904
FS199_nucl	hESC	chr11	+	75000000	80000000	1.2729606040487207
FS199_nucl	hESC	chr11	+	90000000	95000000	1.0026461095811698
FS199_nucl	hESC	chr11	+	100000000	105000000	1.0123001986692968
FS199_nucl	hESC	chr11	+	105000000	110000000	1.1033244672144924
FS199_nucl	hESC	chr11	+	110000000	115000000	1.1695239352473619
FS199_nucl	hESC	chr11	+	115000000	120000000	1.322610205073373
FS199_nucl	hESC	chr11	+	120000000	125000000	1.2495149591204127
FS199_nucl	hESC	chr11	+	125000000	130000000	1.1391825123989634
FS199_nucl	hESC	chr11	+	130000000	135000000	1.2646856705446121
FS199_nucl	hESC	chr11	-	0	5000000	1.0610285426424224
FS199_nucl	hESC	chr11	-	5000000	10000000	1.2401632316599742
FS199_nucl	hESC	chr11	-	10000000	15000000	1.054138746910978
FS199_nucl	hESC	chr11	-	15000000	20000000	1.244297109098841
FS199_nucl	hESC	chr11	-	30000000	35000000	1.1712652743455312
FS199_nucl	hESC	chr11	-	40000000	45000000	1.026579563985201
FS199_nucl	hESC	chr11	-	45000000	50000000	1.0196897682537567
FS199_nucl	hESC	chr11	-	60000000	65000000	1.2277615993433746
FS199_nucl	hESC	chr11	-	65000000	70000000	1.393116696898038
FS199_nucl	hESC	chr11	-	70000000	75000000	1.1850448658084198
FS199_nucl	hESC	chr11	-	75000000	80000000	1.2980375158041064
FS199_nucl	hESC	chr11	-	90000000	95000000	1.0183118091074674
FS199_nucl	hESC	chr11	-	105000000	110000000	1.0307134414240673
FS199_nucl	hESC	chr11	-	110000000	115000000	1.17264323349182
FS199_nucl	hESC	chr11	-	115000000	120000000	1.4358334304329925
FS199_nucl	hESC	chr11	-	120000000	125000000	1.1767771109306868
FS199_nucl	hESC	chr11	-	125000000	130000000	1.1464620097123317
FS199_nucl	hESC	chr11	-	130000000	135000000	1.2691003737320403
FS199_nucl	hESC	chr12	+	0	5000000	1.2136569139359419
FS199_nucl	hESC	chr12	+	5000000	10000000	1.0481582438537678
FS199_nucl	hESC	chr12	+	10000000	15000000	1.1171160230546735
FS199_nucl	hESC	chr12	+	25000000	30000000	1.0440207771017134
FS199_nucl	hESC	chr12	+	45000000	50000000	1.1612490017432533
FS199_nucl	hESC	chr12	+	50000000	55000000	1.3239893606573911
FS199_nucl	hESC	chr12	+	55000000	60000000	1.0591914885259126
FS199_nucl	hESC	chr12	+	65000000	70000000	1.122632645390746
FS199_nucl	hESC	chr12	+	75000000	80000000	1.0191959765893874
FS199_nucl	hESC	chr12	+	90000000	95000000	1.0688455776140393
FS199_nucl	hESC	chr12	+	95000000	100000000	1.1267701121428004
FS199_nucl	hESC	chr12	+	100000000	105000000	1.1143577118866372
FS199_nucl	hESC	chr12	+	105000000	110000000	1.2329650921121953
FS199_nucl	hESC	chr12	+	110000000	115000000	1.3736389616820432
FS199_nucl	hESC	chr12	+	115000000	120000000	1.135045045646909
FS199_nucl	hESC	chr12	+	120000000	125000000	1.3295059829934635
FS199_nucl	hESC	chr12	+	125000000	130000000	1.1047036227985105
FS199_nucl	hESC	chr12	+	130000000	133275309	1.1472611629332545
FS199_nucl	hESC	chr12	-	0	5000000	1.2126040487341971
FS199_nucl	hESC	chr12	-	5000000	10000000	1.1161469084939768
FS199_nucl	hESC	chr12	-	10000000	15000000	1.162997519467798
FS199_nucl	hESC	chr12	-	15000000	20000000	1.0017762993520012
FS199_nucl	hESC	chr12	-	25000000	30000000	1.0789420115441775
FS199_nucl	hESC	chr12	-	45000000	50000000	1.182288947515842
FS199_nucl	hESC	chr12	-	50000000	55000000	1.2498089456839963
FS199_nucl	hESC	chr12	-	55000000	60000000	1.0527607877646892
FS199_nucl	hESC	chr12	-	65000000	70000000	1.1574856828826428
FS199_nucl	hESC	chr12	-	75000000	80000000	1.0748081341053108
FS199_nucl	hESC	chr12	-	90000000	95000000	1.0486269103258228
FS199_nucl	hESC	chr12	-	95000000	100000000	1.0885877255681995
FS199_nucl	hESC	chr12	-	100000000	105000000	1.074808134105311
FS199_nucl	hESC	chr12	-	105000000	110000000	1.1809109883695534
FS199_nucl	hESC	chr12	-	110000000	115000000	1.310439148120706
FS199_nucl	hESC	chr12	-	115000000	120000000	1.193312620686153
FS199_nucl	hESC	chr12	-	120000000	125000000	1.3462660859242166
FS199_nucl	hESC	chr12	-	125000000	130000000	1.0996113987385105
FS199_nucl	hESC	chr12	-	130000000	133275309	1.2090552567459465
FS199_nucl	hESC	chr13	+	20000000	25000000	1.0936703781263657
FS199_nucl	hESC	chr13	+	25000000	30000000	1.2302067809441593
FS199_nucl	hESC	chr13	+	30000000	35000000	1.2260693141921046
FS199_nucl	hESC	chr13	+	35000000	40000000	1.0536748661898403
FS199_nucl	hESC	chr13	+	40000000	45000000	1.144699134735036
FS199_nucl	hESC	chr13	+	45000000	50000000	1.0936703781263657
FS199_nucl	hESC	chr13	+	50000000	55000000	1.096428689294402
FS199_nucl	hESC	chr13	+	95000000	100000000	1.1391825123989634
FS199_nucl	hESC	chr13	+	100000000	105000000	1.0026461095811698
FS199_nucl	hESC	chr13	+	105000000	110000000	1.0329875324295685
FS199_nucl	hESC	chr13	+	110000000	114364328	1.1251246473489092
FS199_nucl	hESC	chr13	-	20000000	25000000	1.0954775212996437
FS199_nucl	hESC	chr13	-	25000000	30000000	1.2498089456839963
FS199_nucl	hESC	chr13	-	30000000	35000000	1.0706742566664444
FS199_nucl	hESC	chr13	-	35000000	40000000	1.1381942548345987
FS199_nucl	hESC	chr13	-	40000000	45000000	1.1216587450791322
FS199_nucl	hESC	chr13	-	45000000	50000000	1.026579563985201
FS199_nucl	hESC	chr13	-	50000000	55000000	1.0803199706904665
FS199_nucl	hESC	chr13	-	75000000	80000000	1.026579563985201
FS199_nucl	hESC	chr13	-	95000000	100000000	1.2291395584896634
FS199_nucl	hESC	chr13	-	100000000	105000000	1.004532217644579
FS199_nucl	hESC	chr13	-	105000000	110000000	1.0293354822777787
FS199_nucl	hESC	chr13	-	110000000	114364328	1.1707661592261687
FS199_nucl	hESC	chr14	+	20000000	25000000	1.239860870032286
FS199_nucl	hESC	chr14	+	35000000	40000000	1.072983044366094
FS199_nucl	hESC	chr14	+	50000000	55000000	1.1998653580957606
FS199_nucl	hESC	chr14	+	55000000	60000000	1.015058509837333
FS199_nucl	hESC	chr14	+	60000000	65000000	1.3005437157290831
