Sample	Celltype	Chromosome	Strand	Start	End	EF
FS300_nucl	RNH2A-KO T3-8	chr3	-	5000000	10000000	1.2605508710416737
FS300_nucl	RNH2A-KO T3-8	chr3	-	10000000	15000000	2.456312069782394
FS300_nucl	RNH2A-KO T3-8	chr3	-	30000000	35000000	1.222619568025527
FS300_nucl	RNH2A-KO T3-8	chr3	-	35000000	40000000	1.4205446445869157
FS300_nucl	RNH2A-KO T3-8	chr3	-	40000000	45000000	1.508087316486978
FS300_nucl	RNH2A-KO T3-8	chr3	-	45000000	50000000	2.3834851244335575
FS300_nucl	RNH2A-KO T3-8	chr3	-	50000000	55000000	2.4624412132573714
FS300_nucl	RNH2A-KO T3-8	chr3	-	55000000	60000000	1.4499760976893747
FS300_nucl	RNH2A-KO T3-8	chr3	-	70000000	75000000	1.2515306221536864
FS300_nucl	RNH2A-KO T3-8	chr3	-	125000000	130000000	1.7246889340151583
FS300_nucl	RNH2A-KO T3-8	chr4	+	0	5000000	2.2008131137376594
FS300_nucl	RNH2A-KO T3-8	chr4	+	5000000	10000000	1.8535326130638055
FS300_nucl	RNH2A-KO T3-8	chr4	-	0	5000000	2.267060309459454
FS300_nucl	RNH2A-KO T3-8	chr4	-	5000000	10000000	1.8523023269368728
FS300_nucl	RNH2A-KO T3-8	chr5	+	0	5000000	1.556959291086541
FS300_nucl	RNH2A-KO T3-8	chr5	+	130000000	135000000	1.3111799751666846
FS300_nucl	RNH2A-KO T3-8	chr5	+	135000000	140000000	1.5410409416098614
FS300_nucl	RNH2A-KO T3-8	chr5	+	140000000	145000000	1.2380713373883523
FS300_nucl	RNH2A-KO T3-8	chr5	+	150000000	155000000	1.3857357356247126
FS300_nucl	RNH2A-KO T3-8	chr5	+	165000000	170000000	1.2079133007434515
FS300_nucl	RNH2A-KO T3-8	chr5	+	170000000	175000000	2.112625457636878
FS300_nucl	RNH2A-KO T3-8	chr5	+	175000000	180000000	2.520656168404394
FS300_nucl	RNH2A-KO T3-8	chr5	+	180000000	181538259	1.5894471952458191
FS300_nucl	RNH2A-KO T3-8	chr5	-	0	5000000	1.5428384035490321
FS300_nucl	RNH2A-KO T3-8	chr5	-	130000000	135000000	1.2973257318927014
FS300_nucl	RNH2A-KO T3-8	chr5	-	135000000	140000000	1.5601850360259237
FS300_nucl	RNH2A-KO T3-8	chr5	-	140000000	145000000	1.3060568702394044
FS300_nucl	RNH2A-KO T3-8	chr5	-	150000000	155000000	1.4008562167256435
FS300_nucl	RNH2A-KO T3-8	chr5	-	165000000	170000000	1.2179359772567673
FS300_nucl	RNH2A-KO T3-8	chr5	-	170000000	175000000	2.137018387990987
FS300_nucl	RNH2A-KO T3-8	chr5	-	175000000	180000000	2.4061224798158376
FS300_nucl	RNH2A-KO T3-8	chr5	-	180000000	181538259	1.6148992059635356
FS300_nucl	RNH2A-KO T3-8	chr6	+	0	5000000	1.6804856830255364
FS300_nucl	RNH2A-KO T3-8	chr6	+	5000000	10000000	1.230806781536264
FS300_nucl	RNH2A-KO T3-8	chr6	+	10000000	15000000	1.3669231407886282
FS300_nucl	RNH2A-KO T3-8	chr6	+	15000000	20000000	1.2051058827448269
FS300_nucl	RNH2A-KO T3-8	chr6	+	30000000	35000000	1.6065377140929815
FS300_nucl	RNH2A-KO T3-8	chr6	+	35000000	40000000	1.3310634407857191
FS300_nucl	RNH2A-KO T3-8	chr6	+	40000000	45000000	1.5735143745422788
FS300_nucl	RNH2A-KO T3-8	chr6	+	155000000	160000000	1.3204415603167385
FS300_nucl	RNH2A-KO T3-8	chr6	+	165000000	170000000	1.4982061102908102
FS300_nucl	RNH2A-KO T3-8	chr6	+	170000000	170805979	1.2859708078852905
FS300_nucl	RNH2A-KO T3-8	chr6	-	0	5000000	1.6060957899814425
FS300_nucl	RNH2A-KO T3-8	chr6	-	5000000	10000000	1.2321602158878189
FS300_nucl	RNH2A-KO T3-8	chr6	-	10000000	15000000	1.3704417877828043
FS300_nucl	RNH2A-KO T3-8	chr6	-	15000000	20000000	1.2162591361173267
FS300_nucl	RNH2A-KO T3-8	chr6	-	30000000	35000000	1.598203072204455
FS300_nucl	RNH2A-KO T3-8	chr6	-	35000000	40000000	1.3560151717728521
FS300_nucl	RNH2A-KO T3-8	chr6	-	40000000	45000000	1.5582479953993367
FS300_nucl	RNH2A-KO T3-8	chr6	-	155000000	160000000	1.4292468718794873
FS300_nucl	RNH2A-KO T3-8	chr6	-	165000000	170000000	1.4630149831011774
FS300_nucl	RNH2A-KO T3-8	chr7	+	0	5000000	2.3155409997840932
FS300_nucl	RNH2A-KO T3-8	chr7	+	70000000	75000000	1.2986768352140832
FS300_nucl	RNH2A-KO T3-8	chr7	+	100000000	105000000	1.513516668242031
FS300_nucl	RNH2A-KO T3-8	chr7	+	130000000	135000000	1.2077685884754754
FS300_nucl	RNH2A-KO T3-8	chr7	+	135000000	140000000	1.5796501747041982
FS300_nucl	RNH2A-KO T3-8	chr7	+	140000000	145000000	1.4766150399097335
FS300_nucl	RNH2A-KO T3-8	chr7	+	145000000	150000000	1.417340894949304
FS300_nucl	RNH2A-KO T3-8	chr7	+	150000000	155000000	2.1039716640121684
FS300_nucl	RNH2A-KO T3-8	chr7	+	155000000	159345973	2.629178713939135
FS300_nucl	RNH2A-KO T3-8	chr7	-	0	5000000	2.196922092144536
FS300_nucl	RNH2A-KO T3-8	chr7	-	70000000	75000000	1.3241841011777473
FS300_nucl	RNH2A-KO T3-8	chr7	-	100000000	105000000	1.4942389215596126
FS300_nucl	RNH2A-KO T3-8	chr7	-	130000000	135000000	1.2038273828422175
FS300_nucl	RNH2A-KO T3-8	chr7	-	135000000	140000000	1.5699280612671138
FS300_nucl	RNH2A-KO T3-8	chr7	-	140000000	145000000	1.4888614654917673
FS300_nucl	RNH2A-KO T3-8	chr7	-	145000000	150000000	1.4696934366047814
FS300_nucl	RNH2A-KO T3-8	chr7	-	150000000	155000000	2.0715059393364426
FS300_nucl	RNH2A-KO T3-8	chr7	-	155000000	159345973	2.527494526593322
FS300_nucl	RNH2A-KO T3-8	chr8	+	140000000	145000000	2.6712148120001418
FS300_nucl	RNH2A-KO T3-8	chr8	-	140000000	145000000	2.5442594964402274
FS300_nucl	RNH2A-KO T3-8	chr9	+	75000000	80000000	1.2139622735445823
FS300_nucl	RNH2A-KO T3-8	chr9	+	85000000	90000000	1.2589388464295819
FS300_nucl	RNH2A-KO T3-8	chr9	+	90000000	95000000	1.3877038224690879
FS300_nucl	RNH2A-KO T3-8	chr9	+	95000000	100000000	1.4166173336094487
FS300_nucl	RNH2A-KO T3-8	chr9	+	110000000	115000000	1.2475065772599747
FS300_nucl	RNH2A-KO T3-8	chr9	+	120000000	125000000	1.6153651624391376
FS300_nucl	RNH2A-KO T3-8	chr9	+	125000000	130000000	2.2465421904161085
FS300_nucl	RNH2A-KO T3-8	chr9	+	130000000	135000000	2.517327786241151
FS300_nucl	RNH2A-KO T3-8	chr9	+	135000000	138394717	3.0199771513205085
FS300_nucl	RNH2A-KO T3-8	chr9	-	75000000	80000000	1.2542482612417298
FS300_nucl	RNH2A-KO T3-8	chr9	-	85000000	90000000	1.2399083783941585
FS300_nucl	RNH2A-KO T3-8	chr9	-	90000000	95000000	1.3927611215697444
FS300_nucl	RNH2A-KO T3-8	chr9	-	95000000	100000000	1.383307206869836
FS300_nucl	RNH2A-KO T3-8	chr9	-	110000000	115000000	1.29090747787624
FS300_nucl	RNH2A-KO T3-8	chr9	-	120000000	125000000	1.5679621095863987
FS300_nucl	RNH2A-KO T3-8	chr9	-	125000000	130000000	2.2930513471206706
FS300_nucl	RNH2A-KO T3-8	chr9	-	130000000	135000000	2.5998554535287086
FS300_nucl	RNH2A-KO T3-8	chr9	-	135000000	138394717	2.9224544734376487
FS301_nucl	RNH2A-KO T3-17	chr1	+	0	5000000	2.7832096298430757
FS301_nucl	RNH2A-KO T3-17	chr1	+	5000000	10000000	2.4467130126295515
FS301_nucl	RNH2A-KO T3-17	chr1	+	10000000	15000000	1.9256668573691855
FS301_nucl	RNH2A-KO T3-17	chr1	+	15000000	20000000	2.527865529236333
FS301_nucl	RNH2A-KO T3-17	chr1	+	20000000	25000000	2.315504656429394
FS301_nucl	RNH2A-KO T3-17	chr1	+	25000000	30000000	2.281533304945838
FS301_nucl	RNH2A-KO T3-17	chr1	+	30000000	35000000	2.1526520661742037
FS301_nucl	RNH2A-KO T3-17	chr1	+	35000000	40000000	2.029497361467337
FS301_nucl	RNH2A-KO T3-17	chr1	+	40000000	45000000	2.027786245710943
FS301_nucl	RNH2A-KO T3-17	chr1	+	45000000	50000000	1.6135137136494755
FS301_nucl	RNH2A-KO T3-17	chr1	+	50000000	55000000	1.8906460215550915
FS301_nucl	RNH2A-KO T3-17	chr1	+	55000000	60000000	1.289086166237092
FS301_nucl	RNH2A-KO T3-17	chr1	+	60000000	65000000	1.235060538088532
FS301_nucl	RNH2A-KO T3-17	chr1	+	85000000	90000000	1.3253846351494059
FS301_nucl	RNH2A-KO T3-17	chr1	+	90000000	95000000	1.626860416549352
FS301_nucl	RNH2A-KO T3-17	chr1	+	105000000	110000000	1.3641242958741515
FS301_nucl	RNH2A-KO T3-17	chr1	+	110000000	115000000	1.92315722092656
FS301_nucl	RNH2A-KO T3-17	chr1	+	115000000	120000000	1.657911463808723
FS301_nucl	RNH2A-KO T3-17	chr1	+	150000000	155000000	1.9684675661559126
FS301_nucl	RNH2A-KO T3-17	chr1	+	155000000	160000000	1.8501039855667933
FS301_nucl	RNH2A-KO T3-17	chr1	+	160000000	165000000	1.3006076789968144
FS301_nucl	RNH2A-KO T3-17	chr1	+	165000000	170000000	1.2619136480255484
FS301_nucl	RNH2A-KO T3-17	chr1	+	180000000	185000000	1.3919128157580212
FS301_nucl	RNH2A-KO T3-17	chr1	+	200000000	205000000	1.9904382924680282
FS301_nucl	RNH2A-KO T3-17	chr1	+	205000000	210000000	1.5024737084978532
FS301_nucl	RNH2A-KO T3-17	chr1	+	210000000	215000000	1.361911252829239
FS301_nucl	RNH2A-KO T3-17	chr1	+	220000000	225000000	1.5259502166755847
FS301_nucl	RNH2A-KO T3-17	chr1	+	225000000	230000000	2.5386797808165102
FS301_nucl	RNH2A-KO T3-17	chr1	+	230000000	235000000	2.1430241881848673
FS301_nucl	RNH2A-KO T3-17	chr1	+	235000000	240000000	1.612122006167608
FS301_nucl	RNH2A-KO T3-17	chr1	+	240000000	245000000	1.5782190993142464
FS301_nucl	RNH2A-KO T3-17	chr1	-	0	5000000	2.8458342487785706
FS301_nucl	RNH2A-KO T3-17	chr1	-	5000000	10000000	2.336624766026587
FS301_nucl	RNH2A-KO T3-17	chr1	-	10000000	15000000	2.0427134250424226
FS301_nucl	RNH2A-KO T3-17	chr1	-	15000000	20000000	2.5250277199986653
FS301_nucl	RNH2A-KO T3-17	chr1	-	20000000	25000000	2.2847928884441964
FS301_nucl	RNH2A-KO T3-17	chr1	-	25000000	30000000	2.3126673252460668
FS301_nucl	RNH2A-KO T3-17	chr1	-	30000000	35000000	2.028206875824583
FS301_nucl	RNH2A-KO T3-17	chr1	-	35000000	40000000	2.014041925096847
FS301_nucl	RNH2A-KO T3-17	chr1	-	40000000	45000000	2.1160432342761295
FS301_nucl	RNH2A-KO T3-17	chr1	-	45000000	50000000	1.5728788615956737
FS301_nucl	RNH2A-KO T3-17	chr1	-	50000000	55000000	1.8202644882120915
FS301_nucl	RNH2A-KO T3-17	chr1	-	55000000	60000000	1.2377479694584
FS301_nucl	RNH2A-KO T3-17	chr1	-	60000000	65000000	1.2326467653377997
FS301_nucl	RNH2A-KO T3-17	chr1	-	85000000	90000000	1.2758931341994935
FS301_nucl	RNH2A-KO T3-17	chr1	-	90000000	95000000	1.566092438256661
FS301_nucl	RNH2A-KO T3-17	chr1	-	105000000	110000000	1.371221886203135
FS301_nucl	RNH2A-KO T3-17	chr1	-	110000000	115000000	1.883118610412274
FS301_nucl	RNH2A-KO T3-17	chr1	-	115000000	120000000	1.664951041325967
FS301_nucl	RNH2A-KO T3-17	chr1	-	150000000	155000000	1.9449023906765721
FS301_nucl	RNH2A-KO T3-17	chr1	-	155000000	160000000	1.8213348301479666
FS301_nucl	RNH2A-KO T3-17	chr1	-	160000000	165000000	1.337654141231043
FS301_nucl	RNH2A-KO T3-17	chr1	-	165000000	170000000	1.2465612105060435
FS301_nucl	RNH2A-KO T3-17	chr1	-	175000000	180000000	1.228752542549306
FS301_nucl	RNH2A-KO T3-17	chr1	-	180000000	185000000	1.4461230484918366
FS301_nucl	RNH2A-KO T3-17	chr1	-	200000000	205000000	2.051481119624822
FS301_nucl	RNH2A-KO T3-17	chr1	-	205000000	210000000	1.5110039884007176
FS301_nucl	RNH2A-KO T3-17	chr1	-	210000000	215000000	1.390214762259368
FS301_nucl	RNH2A-KO T3-17	chr1	-	220000000	225000000	1.5055839590225801
FS301_nucl	RNH2A-KO T3-17	chr1	-	225000000	230000000	2.5115004197857727
FS301_nucl	RNH2A-KO T3-17	chr1	-	230000000	235000000	2.096754306195124
FS301_nucl	RNH2A-KO T3-17	chr1	-	235000000	240000000	1.6326585973839545
FS301_nucl	RNH2A-KO T3-17	chr1	-	240000000	245000000	1.5739036570663298
FS301_nucl	RNH2A-KO T3-17	chr10	+	0	5000000	1.2622786860535793
FS301_nucl	RNH2A-KO T3-17	chr10	+	10000000	15000000	1.3181751340957977
FS301_nucl	RNH2A-KO T3-17	chr10	+	70000000	75000000	1.6387241524603535
FS301_nucl	RNH2A-KO T3-17	chr10	+	75000000	80000000	1.5167330064678066
FS301_nucl	RNH2A-KO T3-17	chr10	+	95000000	100000000	1.405807075699944
FS301_nucl	RNH2A-KO T3-17	chr10	+	100000000	105000000	1.7376722729334553
FS301_nucl	RNH2A-KO T3-17	chr10	+	110000000	115000000	1.2173333788522855
FS301_nucl	RNH2A-KO T3-17	chr10	+	115000000	120000000	1.2181318995386052
FS301_nucl	RNH2A-KO T3-17	chr10	+	130000000	133797422	1.2615608364171225
FS301_nucl	RNH2A-KO T3-17	chr10	-	10000000	15000000	1.3209613616756868
FS301_nucl	RNH2A-KO T3-17	chr10	-	70000000	75000000	1.6506949976675045
FS301_nucl	RNH2A-KO T3-17	chr10	-	75000000	80000000	1.5385595999450077
FS301_nucl	RNH2A-KO T3-17	chr10	-	95000000	100000000	1.344736616594912
FS301_nucl	RNH2A-KO T3-17	chr10	-	100000000	105000000	1.7676127742530414
FS301_nucl	RNH2A-KO T3-17	chr10	-	110000000	115000000	1.244056154911106
FS301_nucl	RNH2A-KO T3-17	chr10	-	115000000	120000000	1.2221483050717445
FS301_nucl	RNH2A-KO T3-17	chr10	-	130000000	133797422	1.3447026742011696
FS301_nucl	RNH2A-KO T3-17	chr11	+	0	5000000	1.4254963143368635
FS301_nucl	RNH2A-KO T3-17	chr11	+	60000000	65000000	1.4003543201562416
FS301_nucl	RNH2A-KO T3-17	chr11	+	65000000	70000000	1.5676786262548568
FS301_nucl	RNH2A-KO T3-17	chr11	-	0	5000000	1.404880724106101
FS301_nucl	RNH2A-KO T3-17	chr11	-	60000000	65000000	1.3502705121364642
FS301_nucl	RNH2A-KO T3-17	chr11	-	65000000	70000000	1.6370993777567981
FS301_nucl	RNH2A-KO T3-17	chr12	+	0	5000000	1.5545144423689956
FS301_nucl	RNH2A-KO T3-17	chr12	+	5000000	10000000	1.3393017099680808
FS301_nucl	RNH2A-KO T3-17	chr12	+	45000000	50000000	1.3646034082859662
FS301_nucl	RNH2A-KO T3-17	chr12	+	50000000	55000000	1.6600560622234042
FS301_nucl	RNH2A-KO T3-17	chr12	+	55000000	60000000	1.2728419739897308
FS301_nucl	RNH2A-KO T3-17	chr12	+	105000000	110000000	1.413495689165343
FS301_nucl	RNH2A-KO T3-17	chr12	+	110000000	115000000	1.5987981181444835
FS301_nucl	RNH2A-KO T3-17	chr12	+	115000000	120000000	1.3079768841876864
FS301_nucl	RNH2A-KO T3-17	chr12	+	120000000	125000000	2.1909126144871585
FS301_nucl	RNH2A-KO T3-17	chr12	+	130000000	133275309	2.0235124786259617
FS301_nucl	RNH2A-KO T3-17	chr12	-	0	5000000	1.6546119936886796
FS301_nucl	RNH2A-KO T3-17	chr12	-	5000000	10000000	1.282656784305821
FS301_nucl	RNH2A-KO T3-17	chr12	-	45000000	50000000	1.2825884646077808
FS301_nucl	RNH2A-KO T3-17	chr12	-	50000000	55000000	1.7315399736859416
FS301_nucl	RNH2A-KO T3-17	chr12	-	55000000	60000000	1.2454453221046753
FS301_nucl	RNH2A-KO T3-17	chr12	-	105000000	110000000	1.380467818671793
FS301_nucl	RNH2A-KO T3-17	chr12	-	110000000	115000000	1.6303585008831483
FS301_nucl	RNH2A-KO T3-17	chr12	-	115000000	120000000	1.2567408455145623
FS301_nucl	RNH2A-KO T3-17	chr12	-	120000000	125000000	2.1000336517012457
FS301_nucl	RNH2A-KO T3-17	chr12	-	130000000	133275309	1.9555254951659256
FS301_nucl	RNH2A-KO T3-17	chr13	+	65000000	70000000	1.277085541065579
FS301_nucl	RNH2A-KO T3-17	chr13	+	75000000	80000000	1.3150038662272796
FS301_nucl	RNH2A-KO T3-17	chr13	-	65000000	70000000	1.2728415210202058
FS301_nucl	RNH2A-KO T3-17	chr13	-	75000000	80000000	1.272135550807087
FS301_nucl	RNH2A-KO T3-17	chr14	+	20000000	25000000	1.4163475487593336
FS301_nucl	RNH2A-KO T3-17	chr14	+	65000000	70000000	1.2060171999833313
FS301_nucl	RNH2A-KO T3-17	chr14	+	70000000	75000000	1.415845621470791
FS301_nucl	RNH2A-KO T3-17	chr14	+	75000000	80000000	1.2662712894851662
FS301_nucl	RNH2A-KO T3-17	chr14	+	90000000	95000000	1.6503597396038354
FS301_nucl	RNH2A-KO T3-17	chr14	+	95000000	100000000	1.4839936583287934
FS301_nucl	RNH2A-KO T3-17	chr14	+	100000000	105000000	2.155983038179935
FS301_nucl	RNH2A-KO T3-17	chr14	-	20000000	25000000	1.3727704660255307
FS301_nucl	RNH2A-KO T3-17	chr14	-	65000000	70000000	1.2560576485341248
FS301_nucl	RNH2A-KO T3-17	chr14	-	70000000	75000000	1.4050401367348617
FS301_nucl	RNH2A-KO T3-17	chr14	-	75000000	80000000	1.3506804303247182
FS301_nucl	RNH2A-KO T3-17	chr14	-	90000000	95000000	1.5469856960370925
FS301_nucl	RNH2A-KO T3-17	chr14	-	95000000	100000000	1.441978320143849
FS301_nucl	RNH2A-KO T3-17	chr14	-	100000000	105000000	2.2845423828846587
FS301_nucl	RNH2A-KO T3-17	chr14	-	105000000	107043718	1.269881000771533
FS301_nucl	RNH2A-KO T3-17	chr15	+	65000000	70000000	1.8605075693658233
FS301_nucl	RNH2A-KO T3-17	chr15	+	70000000	75000000	1.9151491991866423
FS301_nucl	RNH2A-KO T3-17	chr15	+	75000000	80000000	1.89368040016307
FS301_nucl	RNH2A-KO T3-17	chr15	+	80000000	85000000	1.3880342867102018
FS301_nucl	RNH2A-KO T3-17	chr15	+	85000000	90000000	1.4905871577101
FS301_nucl	RNH2A-KO T3-17	chr15	+	90000000	95000000	1.4981160670382354
FS301_nucl	RNH2A-KO T3-17	chr15	+	95000000	100000000	1.266362548992174
FS301_nucl	RNH2A-KO T3-17	chr15	+	100000000	101991189	2.095424114777416
FS301_nucl	RNH2A-KO T3-17	chr15	-	65000000	70000000	1.8891535170728724
FS301_nucl	RNH2A-KO T3-17	chr15	-	70000000	75000000	1.865583221247758
FS301_nucl	RNH2A-KO T3-17	chr15	-	75000000	80000000	1.8437664643391216
FS301_nucl	RNH2A-KO T3-17	chr15	-	80000000	85000000	1.42824606083706
FS301_nucl	RNH2A-KO T3-17	chr15	-	85000000	90000000	1.4759332100715936
FS301_nucl	RNH2A-KO T3-17	chr15	-	90000000	95000000	1.585153634010865
FS301_nucl	RNH2A-KO T3-17	chr15	-	95000000	100000000	1.2826567843058245
FS301_nucl	RNH2A-KO T3-17	chr15	-	100000000	101991189	1.8525050881831528
FS301_nucl	RNH2A-KO T3-17	chr16	+	0	5000000	2.9113151628055634
FS301_nucl	RNH2A-KO T3-17	chr16	+	10000000	15000000	1.3911142950717037
FS301_nucl	RNH2A-KO T3-17	chr16	+	25000000	30000000	1.45866914513415
FS301_nucl	RNH2A-KO T3-17	chr16	+	30000000	35000000	1.3135437141149222
FS301_nucl	RNH2A-KO T3-17	chr16	+	55000000	60000000	1.4345310055306235
FS301_nucl	RNH2A-KO T3-17	chr16	+	65000000	70000000	1.6868407275301547
FS301_nucl	RNH2A-KO T3-17	chr16	+	70000000	75000000	1.30197657160193
FS301_nucl	RNH2A-KO T3-17	chr16	+	80000000	85000000	1.5265890332246386
FS301_nucl	RNH2A-KO T3-17	chr16	+	85000000	90000000	2.6116873864227435
FS301_nucl	RNH2A-KO T3-17	chr16	-	0	5000000	2.9877114883831295
FS301_nucl	RNH2A-KO T3-17	chr16	-	10000000	15000000	1.4450527065558179
FS301_nucl	RNH2A-KO T3-17	chr16	-	20000000	25000000	1.2200531676650685
FS301_nucl	RNH2A-KO T3-17	chr16	-	25000000	30000000	1.4411584837673168
FS301_nucl	RNH2A-KO T3-17	chr16	-	30000000	35000000	1.3920821673389618
FS301_nucl	RNH2A-KO T3-17	chr16	-	55000000	60000000	1.4233042693452291
FS301_nucl	RNH2A-KO T3-17	chr16	-	65000000	70000000	1.7477317421222953
FS301_nucl	RNH2A-KO T3-17	chr16	-	70000000	75000000	1.2380212482505748
FS301_nucl	RNH2A-KO T3-17	chr16	-	80000000	85000000	1.5471451086658612
FS301_nucl	RNH2A-KO T3-17	chr16	-	85000000	90000000	2.663989985819357
FS301_nucl	RNH2A-KO T3-17	chr17	+	0	5000000	2.1927834343807824
FS301_nucl	RNH2A-KO T3-17	chr17	+	5000000	10000000	1.8423241125945218
FS301_nucl	RNH2A-KO T3-17	chr17	+	15000000	20000000	1.5948739593431227
FS301_nucl	RNH2A-KO T3-17	chr17	+	30000000	35000000	1.3368377032788725
FS301_nucl	RNH2A-KO T3-17	chr17	+	35000000	40000000	1.5192426429105186
FS301_nucl	RNH2A-KO T3-17	chr17	+	40000000	45000000	2.0849375119744176
FS301_nucl	RNH2A-KO T3-17	chr17	+	45000000	50000000	1.6568163497246307
FS301_nucl	RNH2A-KO T3-17	chr17	+	55000000	60000000	1.3165324629696586
FS301_nucl	RNH2A-KO T3-17	chr17	+	60000000	65000000	1.29463018128781
FS301_nucl	RNH2A-KO T3-17	chr17	+	65000000	70000000	1.2286039279677368
FS301_nucl	RNH2A-KO T3-17	chr17	+	70000000	75000000	1.517942194935659
FS301_nucl	RNH2A-KO T3-17	chr17	+	75000000	80000000	2.5497221811646535
FS301_nucl	RNH2A-KO T3-17	chr17	+	80000000	83257441	2.7609437570105757
FS301_nucl	RNH2A-KO T3-17	chr17	-	0	5000000	2.0838874297302237
FS301_nucl	RNH2A-KO T3-17	chr17	-	5000000	10000000	1.8275746959027726
FS301_nucl	RNH2A-KO T3-17	chr17	-	15000000	20000000	1.6293564786451733
FS301_nucl	RNH2A-KO T3-17	chr17	-	30000000	35000000	1.3415028175541743
FS301_nucl	RNH2A-KO T3-17	chr17	-	35000000	40000000	1.540222045930761
FS301_nucl	RNH2A-KO T3-17	chr17	-	40000000	45000000	1.9900844843161694
FS301_nucl	RNH2A-KO T3-17	chr17	-	45000000	50000000	1.6998624070263229
FS301_nucl	RNH2A-KO T3-17	chr17	-	55000000	60000000	1.3535726308752367
FS301_nucl	RNH2A-KO T3-17	chr17	-	60000000	65000000	1.3177958823329932
FS301_nucl	RNH2A-KO T3-17	chr17	-	65000000	70000000	1.2172976065106373
FS301_nucl	RNH2A-KO T3-17	chr17	-	70000000	75000000	1.4131929540347499
FS301_nucl	RNH2A-KO T3-17	chr17	-	75000000	80000000	2.540559064687251
FS301_nucl	RNH2A-KO T3-17	chr17	-	80000000	83257441	2.968706727851367
FS301_nucl	RNH2A-KO T3-17	chr18	+	20000000	25000000	1.216740192056772
FS301_nucl	RNH2A-KO T3-17	chr18	+	30000000	35000000	1.268438702776599
FS301_nucl	RNH2A-KO T3-17	chr18	+	35000000	40000000	1.622206181691959
FS301_nucl	RNH2A-KO T3-17	chr18	-	20000000	25000000	1.262821298640493
FS301_nucl	RNH2A-KO T3-17	chr18	-	30000000	35000000	1.268742339137581
FS301_nucl	RNH2A-KO T3-17	chr18	-	35000000	40000000	1.6686858514856788
FS301_nucl	RNH2A-KO T3-17	chr19	+	0	5000000	2.8664611151112314
FS301_nucl	RNH2A-KO T3-17	chr19	+	5000000	10000000	1.9621934750491348
FS301_nucl	RNH2A-KO T3-17	chr19	+	10000000	15000000	2.0476351884851147
FS301_nucl	RNH2A-KO T3-17	chr19	+	15000000	20000000	2.267456525989882
FS301_nucl	RNH2A-KO T3-17	chr19	+	30000000	35000000	1.402407659063907
FS301_nucl	RNH2A-KO T3-17	chr19	+	35000000	40000000	1.6692276426776782
FS301_nucl	RNH2A-KO T3-17	chr19	+	40000000	45000000	1.6726270593137151
FS301_nucl	RNH2A-KO T3-17	chr19	+	45000000	50000000	2.209118886135248
FS301_nucl	RNH2A-KO T3-17	chr19	+	50000000	55000000	1.9534325623764026
FS301_nucl	RNH2A-KO T3-17	chr19	+	55000000	58617616	2.1846723763618447
FS301_nucl	RNH2A-KO T3-17	chr19	-	0	5000000	2.874300789630555
FS301_nucl	RNH2A-KO T3-17	chr19	-	5000000	10000000	1.9399150527193734
FS301_nucl	RNH2A-KO T3-17	chr19	-	10000000	15000000	2.0961394289127435
FS301_nucl	RNH2A-KO T3-17	chr19	-	15000000	20000000	2.254982726864384
FS301_nucl	RNH2A-KO T3-17	chr19	-	30000000	35000000	1.4054045084577615
FS301_nucl	RNH2A-KO T3-17	chr19	-	35000000	40000000	1.7116589415552106
FS301_nucl	RNH2A-KO T3-17	chr19	-	40000000	45000000	1.6376687085738293
FS301_nucl	RNH2A-KO T3-17	chr19	-	45000000	50000000	2.2336214346094416
FS301_nucl	RNH2A-KO T3-17	chr19	-	50000000	55000000	1.9767849164302693
FS301_nucl	RNH2A-KO T3-17	chr19	-	55000000	58617616	2.134269664500035
FS301_nucl	RNH2A-KO T3-17	chr2	+	0	5000000	1.2776330981076254
FS301_nucl	RNH2A-KO T3-17	chr2	+	25000000	30000000	1.5874591243987763
FS301_nucl	RNH2A-KO T3-17	chr2	+	70000000	75000000	1.4814383921325778
FS301_nucl	RNH2A-KO T3-17	chr2	+	95000000	100000000	1.3146388281992627
FS301_nucl	RNH2A-KO T3-17	chr2	+	105000000	110000000	1.2360415777888647
FS301_nucl	RNH2A-KO T3-17	chr2	+	125000000	130000000	1.2445287119405886
FS301_nucl	RNH2A-KO T3-17	chr2	+	215000000	220000000	1.5289845952835908
FS301_nucl	RNH2A-KO T3-17	chr2	+	230000000	235000000	1.5039338606099766
FS301_nucl	RNH2A-KO T3-17	chr2	+	235000000	240000000	1.7040887743546207
FS301_nucl	RNH2A-KO T3-17	chr2	+	240000000	242193529	2.08884723966981
FS301_nucl	RNH2A-KO T3-17	chr2	-	0	5000000	1.240139158889932
FS301_nucl	RNH2A-KO T3-17	chr2	-	10000000	15000000	1.2025405517331897
FS301_nucl	RNH2A-KO T3-17	chr2	-	25000000	30000000	1.6107052010792298
FS301_nucl	RNH2A-KO T3-17	chr2	-	45000000	50000000	1.2002176819997057
FS301_nucl	RNH2A-KO T3-17	chr2	-	70000000	75000000	1.5055156393245361
FS301_nucl	RNH2A-KO T3-17	chr2	-	95000000	100000000	1.2353795532595622
FS301_nucl	RNH2A-KO T3-17	chr2	-	105000000	110000000	1.3015130209658783
FS301_nucl	RNH2A-KO T3-17	chr2	-	215000000	220000000	1.5204776531961175
FS301_nucl	RNH2A-KO T3-17	chr2	-	230000000	235000000	1.5611734199975111
