Sample	Celltype	Chromosome	Strand	Start	End	Count	EF
FS203_nucl	HEK293T	chr1	-	65000000.0	70000000	1054	1.247879852815115
FS203_nucl	HEK293T	chr1	-	70000000.0	75000000	1037	1.227752758414871
FS203_nucl	HEK293T	chr1	-	75000000.0	80000000	1147	1.3579868986517427
FS203_nucl	HEK293T	chr1	-	80000000.0	85000000	1026	1.214729344391184
FS203_nucl	HEK293T	chr1	-	85000000.0	90000000	1183	1.4006089809110827
FS203_nucl	HEK293T	chr1	-	90000000.0	95000000	1245	1.4740136781355009
FS203_nucl	HEK293T	chr1	-	95000000.0	100000000	1025	1.2135453976617578
FS203_nucl	HEK293T	chr1	-	105000000.0	110000000	1153	1.3650905790282994
FS203_nucl	HEK293T	chr1	-	110000000.0	115000000	1339	1.585304670701555
FS203_nucl	HEK293T	chr1	-	115000000.0	120000000	1210	1.4325755426055875
FS203_nucl	HEK293T	chr1	-	150000000.0	155000000	1353	1.6018799249135205
FS203_nucl	HEK293T	chr1	-	155000000.0	160000000	1412	1.6717327819496606
FS203_nucl	HEK293T	chr1	-	160000000.0	165000000	1180	1.397057140722804
FS203_nucl	HEK293T	chr1	-	165000000.0	170000000	1179	1.3958731939933782
FS203_nucl	HEK293T	chr1	-	170000000.0	175000000	1026	1.214729344391184
FS203_nucl	HEK293T	chr1	-	175000000.0	180000000	1114	1.3189166565806814
FS203_nucl	HEK293T	chr1	-	180000000.0	185000000	1254	1.4846691987003362
FS203_nucl	HEK293T	chr1	-	200000000.0	205000000	1398	1.6551575277376953
FS203_nucl	HEK293T	chr1	-	205000000.0	210000000	1183	1.4006089809110827
FS203_nucl	HEK293T	chr1	-	210000000.0	215000000	1146	1.3568029519223166
FS203_nucl	HEK293T	chr1	-	220000000.0	225000000	1358	1.6077996585606509
FS203_nucl	HEK293T	chr1	-	225000000.0	230000000	2017	2.388020553252454
FS203_nucl	HEK293T	chr1	-	230000000.0	235000000	1775	2.101505444731337
FS203_nucl	HEK293T	chr1	-	235000000.0	240000000	1503	1.7794719343274361
FS203_nucl	HEK293T	chr1	-	240000000.0	245000000	1542	1.8256458567750544
FS203_nucl	HEK293T	chr10	+	70000000.0	75000000	1123	1.3295721771455162
FS203_nucl	HEK293T	chr10	+	95000000.0	100000000	1016	1.202889877096923
FS203_nucl	HEK293T	chr10	+	100000000.0	105000000	1083	1.282214307968472
FS203_nucl	HEK293T	chr10	+	120000000.0	125000000	1023	1.2111775042029058
FS203_nucl	HEK293T	chr10	+	130000000.0	133797422	837	1.304784420232529
FS203_nucl	HEK293T	chr10	-	70000000.0	75000000	1078	1.2762945743213416
FS203_nucl	HEK293T	chr10	-	100000000.0	105000000	1128	1.3354919107926468
FS203_nucl	HEK293T	chr10	-	130000000.0	133797422	795	1.2393113668875275
FS203_nucl	HEK293T	chr11	+	0.0	5000000	1147	1.3579868986517427
FS203_nucl	HEK293T	chr11	+	60000000.0	65000000	1124	1.3307561238749424
FS203_nucl	HEK293T	chr11	+	65000000.0	70000000	1239	1.4669099977589444
FS203_nucl	HEK293T	chr11	+	75000000.0	80000000	1041	1.2324885453325756
FS203_nucl	HEK293T	chr11	+	115000000.0	120000000	1076	1.2739266808624894
FS203_nucl	HEK293T	chr11	-	0.0	5000000	1074	1.271558787403637
FS203_nucl	HEK293T	chr11	-	60000000.0	65000000	1128	1.3354919107926468
FS203_nucl	HEK293T	chr11	-	65000000.0	70000000	1229	1.4550705304646834
FS203_nucl	HEK293T	chr11	-	115000000.0	120000000	1036	1.226568811685445
FS203_nucl	HEK293T	chr12	+	0.0	5000000	1094	1.2952377219921591
FS203_nucl	HEK293T	chr12	+	50000000.0	55000000	1142	1.352067165004612
FS203_nucl	HEK293T	chr12	+	55000000.0	60000000	1021	1.2088096107440536
FS203_nucl	HEK293T	chr12	+	105000000.0	110000000	1030	1.2194651313088885
FS203_nucl	HEK293T	chr12	+	110000000.0	115000000	1131	1.339043750980925
FS203_nucl	HEK293T	chr12	+	115000000.0	120000000	1079	1.2774785210507675
FS203_nucl	HEK293T	chr12	+	120000000.0	125000000	1362	1.6125354454783554
FS203_nucl	HEK293T	chr12	+	130000000.0	133275309	871	1.5742294869432742
FS203_nucl	HEK293T	chr12	-	0.0	5000000	1050	1.2431440658974107
FS203_nucl	HEK293T	chr12	-	50000000.0	55000000	1043	1.2348564387914278
FS203_nucl	HEK293T	chr12	-	105000000.0	110000000	1063	1.2585353733799498
FS203_nucl	HEK293T	chr12	-	110000000.0	115000000	1089	1.2893179883450288
FS203_nucl	HEK293T	chr12	-	115000000.0	120000000	1140	1.34969927154576
FS203_nucl	HEK293T	chr12	-	120000000.0	125000000	1405	1.663445154843678
FS203_nucl	HEK293T	chr12	-	130000000.0	133275309	843	1.5236227984996327
FS203_nucl	HEK293T	chr13	+	60000000.0	65000000	1763	2.0872980839782236
FS203_nucl	HEK293T	chr13	+	65000000.0	70000000	1940	2.296856655086644
FS203_nucl	HEK293T	chr13	+	70000000.0	75000000	1571	1.8599803119284113
FS203_nucl	HEK293T	chr13	+	75000000.0	80000000	1747	2.0683549363074056
FS203_nucl	HEK293T	chr13	+	80000000.0	85000000	1351	1.5995120314546682
FS203_nucl	HEK293T	chr13	+	85000000.0	90000000	1298	1.5367628547950847
FS203_nucl	HEK293T	chr13	+	90000000.0	95000000	1553	1.8386692707987415
FS203_nucl	HEK293T	chr13	-	60000000.0	65000000	1756	2.079010456872241
FS203_nucl	HEK293T	chr13	-	65000000.0	70000000	1970	2.3323750569694273
FS203_nucl	HEK293T	chr13	-	70000000.0	75000000	1519	1.798415081998254
FS203_nucl	HEK293T	chr13	-	75000000.0	80000000	1718	2.034020481154049
FS203_nucl	HEK293T	chr13	-	80000000.0	85000000	1386	1.640950166984582
FS203_nucl	HEK293T	chr13	-	85000000.0	90000000	1345	1.5924083510781115
FS203_nucl	HEK293T	chr13	-	90000000.0	95000000	1517	1.7960471885394018
FS203_nucl	HEK293T	chr14	+	90000000.0	95000000	1043	1.2348564387914278
FS203_nucl	HEK293T	chr14	+	100000000.0	105000000	1244	1.4728297314060748
FS203_nucl	HEK293T	chr14	-	20000000.0	25000000	1027	1.21591329112061
FS203_nucl	HEK293T	chr14	-	100000000.0	105000000	1207	1.4290237024173091
FS203_nucl	HEK293T	chr15	+	65000000.0	70000000	1396	1.652789634278843
FS203_nucl	HEK293T	chr15	+	70000000.0	75000000	1416	1.676468568867365
FS203_nucl	HEK293T	chr15	+	75000000.0	80000000	1309	1.549786268818772
FS203_nucl	HEK293T	chr15	+	80000000.0	85000000	1071	1.2680069472153588
FS203_nucl	HEK293T	chr15	+	85000000.0	90000000	1195	1.414816341664196
FS203_nucl	HEK293T	chr15	+	90000000.0	95000000	1176	1.3923213538050998
FS203_nucl	HEK293T	chr15	+	95000000.0	100000000	1175	1.3911374070756737
FS203_nucl	HEK293T	chr15	+	100000000.0	101991189	570	1.694589603932324
FS203_nucl	HEK293T	chr15	-	65000000.0	70000000	1393	1.6492377940905647
FS203_nucl	HEK293T	chr15	-	70000000.0	75000000	1384	1.6385822735257298
FS203_nucl	HEK293T	chr15	-	75000000.0	80000000	1359	1.608983605290077
FS203_nucl	HEK293T	chr15	-	80000000.0	85000000	1054	1.247879852815115
FS203_nucl	HEK293T	chr15	-	85000000.0	90000000	1123	1.3295721771455162
FS203_nucl	HEK293T	chr15	-	90000000.0	95000000	1194	1.4136323949347698
FS203_nucl	HEK293T	chr15	-	95000000.0	100000000	1115	1.3201006033101075
FS203_nucl	HEK293T	chr15	-	100000000.0	101991189	525	1.5608062141481929
FS203_nucl	HEK293T	chr16	+	0.0	5000000	1389	1.64450200717286
FS203_nucl	HEK293T	chr16	+	65000000.0	70000000	1124	1.3307561238749424
FS203_nucl	HEK293T	chr16	+	80000000.0	85000000	1081	1.2798464145096198
FS203_nucl	HEK293T	chr16	+	85000000.0	90000000	1263	1.495324719265171
FS203_nucl	HEK293T	chr16	-	0.0	5000000	1353	1.6018799249135205
FS203_nucl	HEK293T	chr16	-	65000000.0	70000000	1058	1.2526156397328194
FS203_nucl	HEK293T	chr16	-	85000000.0	90000000	1350	1.5983280847252421
FS203_nucl	HEK293T	chr17	+	0.0	5000000	1211	1.4337594893350136
FS203_nucl	HEK293T	chr17	+	5000000.0	10000000	1132	1.340227697710351
FS203_nucl	HEK293T	chr17	+	35000000.0	40000000	1029	1.2182811845794623
FS203_nucl	HEK293T	chr17	+	40000000.0	45000000	1218	1.4420471164409963
FS203_nucl	HEK293T	chr17	+	45000000.0	50000000	1064	1.259719320109376
FS203_nucl	HEK293T	chr17	+	55000000.0	60000000	1071	1.2680069472153588
FS203_nucl	HEK293T	chr17	+	70000000.0	75000000	1048	1.2407761724385584
FS203_nucl	HEK293T	chr17	+	75000000.0	80000000	1350	1.5983280847252421
FS203_nucl	HEK293T	chr17	+	80000000.0	83257441	928	1.6864504451614406
FS203_nucl	HEK293T	chr17	-	0.0	5000000	1140	1.34969927154576
FS203_nucl	HEK293T	chr17	-	5000000.0	10000000	1163	1.3769300463225604
FS203_nucl	HEK293T	chr17	-	15000000.0	20000000	1030	1.2194651313088885
FS203_nucl	HEK293T	chr17	-	40000000.0	45000000	1202	1.4231039687701785
FS203_nucl	HEK293T	chr17	-	45000000.0	50000000	1053	1.2466959060856888
FS203_nucl	HEK293T	chr17	-	55000000.0	60000000	1036	1.226568811685445
FS203_nucl	HEK293T	chr17	-	65000000.0	70000000	1079	1.2774785210507675
FS203_nucl	HEK293T	chr17	-	70000000.0	75000000	1076	1.2739266808624894
FS203_nucl	HEK293T	chr17	-	75000000.0	80000000	1370	1.6220070193137641
FS203_nucl	HEK293T	chr17	-	80000000.0	83257441	977	1.7754979363391459
FS203_nucl	HEK293T	chr18	+	20000000.0	25000000	1073	1.270374840674211
FS203_nucl	HEK293T	chr18	+	30000000.0	35000000	1476	1.7475053726329315
FS203_nucl	HEK293T	chr18	+	35000000.0	40000000	1665	1.9712713044944654
FS203_nucl	HEK293T	chr18	-	20000000.0	25000000	1058	1.2526156397328194
FS203_nucl	HEK293T	chr18	-	25000000.0	30000000	1079	1.2774785210507675
FS203_nucl	HEK293T	chr18	-	30000000.0	35000000	1482	1.754609053009488
FS203_nucl	HEK293T	chr18	-	35000000.0	40000000	1660	1.9653515708473348
FS203_nucl	HEK293T	chr19	+	0.0	5000000	1375	1.627926752960895
FS203_nucl	HEK293T	chr19	+	5000000.0	10000000	1121	1.327204283686664
FS203_nucl	HEK293T	chr19	+	10000000.0	15000000	1189	1.4077126612876392
FS203_nucl	HEK293T	chr19	+	15000000.0	20000000	1203	1.4242879154996047
FS203_nucl	HEK293T	chr19	+	35000000.0	40000000	1040	1.2313045986031494
FS203_nucl	HEK293T	chr19	+	40000000.0	45000000	1135	1.3437795378986295
FS203_nucl	HEK293T	chr19	+	45000000.0	50000000	1254	1.4846691987003362
FS203_nucl	HEK293T	chr19	+	55000000.0	58617616	750	1.2272723902558742
FS203_nucl	HEK293T	chr19	-	0.0	5000000	1331	1.5758330968661463
FS203_nucl	HEK293T	chr19	-	5000000.0	10000000	1127	1.3343079640632207
FS203_nucl	HEK293T	chr19	-	10000000.0	15000000	1179	1.3958731939933782
FS203_nucl	HEK293T	chr19	-	15000000.0	20000000	1300	1.5391307482539367
FS203_nucl	HEK293T	chr19	-	35000000.0	40000000	1092	1.292869828533307
FS203_nucl	HEK293T	chr19	-	40000000.0	45000000	1065	1.260903266838802
FS203_nucl	HEK293T	chr19	-	45000000.0	50000000	1314	1.5557060024659022
FS203_nucl	HEK293T	chr2	+	25000000.0	30000000	1087	1.2869500948861765
FS203_nucl	HEK293T	chr2	+	70000000.0	75000000	1026	1.214729344391184
FS203_nucl	HEK293T	chr2	+	215000000.0	220000000	1020	1.2076256640146275
FS203_nucl	HEK293T	chr2	+	230000000.0	235000000	1059	1.2537995864622455
FS203_nucl	HEK293T	chr2	+	235000000.0	240000000	1041	1.2324885453325756
FS203_nucl	HEK293T	chr2	+	240000000.0	242193529	503	1.3574591557743958
FS203_nucl	HEK293T	chr2	-	25000000.0	30000000	1038	1.2289367051442972
FS203_nucl	HEK293T	chr2	-	235000000.0	240000000	1015	1.2017059303674968
FS203_nucl	HEK293T	chr2	-	240000000.0	242193529	550	1.4842992756976496
FS203_nucl	HEK293T	chr20	+	45000000.0	50000000	1064	1.259719320109376
FS203_nucl	HEK293T	chr20	+	60000000.0	64444167	1050	1.398624383261712
FS203_nucl	HEK293T	chr20	-	45000000.0	50000000	1094	1.2952377219921591
FS203_nucl	HEK293T	chr20	-	55000000.0	60000000	1015	1.2017059303674968
FS203_nucl	HEK293T	chr20	-	60000000.0	64444167	1038	1.3826401045958638
FS203_nucl	HEK293T	chr21	+	30000000.0	35000000	1116	1.3212845500395336
FS203_nucl	HEK293T	chr21	+	40000000.0	45000000	1035	1.2253848649560188
FS203_nucl	HEK293T	chr21	+	45000000.0	46709983	446	1.543992663447657
FS203_nucl	HEK293T	chr21	-	30000000.0	35000000	1085	1.2845822014273243
FS203_nucl	HEK293T	chr21	-	35000000.0	40000000	1020	1.2076256640146275
FS203_nucl	HEK293T	chr21	-	40000000.0	45000000	1086	1.2857661481567504
FS203_nucl	HEK293T	chr21	-	45000000.0	46709983	410	1.4193654529451556
FS203_nucl	HEK293T	chr22	+	20000000.0	25000000	1256	1.4870370921591882
FS203_nucl	HEK293T	chr22	+	25000000.0	30000000	1344	1.5912244043486854
FS203_nucl	HEK293T	chr22	+	30000000.0	35000000	1270	1.5036123463711537
FS203_nucl	HEK293T	chr22	+	35000000.0	40000000	1615	1.91207396802316
FS203_nucl	HEK293T	chr22	+	40000000.0	45000000	1522	1.8019669221865324
FS203_nucl	HEK293T	chr22	+	45000000.0	50000000	1504	1.7806558810568622
FS203_nucl	HEK293T	chr22	+	50000000.0	50818468	283	2.0468541496282557
FS203_nucl	HEK293T	chr22	-	20000000.0	25000000	1313	1.554522055736476
FS203_nucl	HEK293T	chr22	-	25000000.0	30000000	1260	1.4917728790768927
FS203_nucl	HEK293T	chr22	-	30000000.0	35000000	1324	1.5675454697601634
FS203_nucl	HEK293T	chr22	-	35000000.0	40000000	1588	1.8801074063286554
FS203_nucl	HEK293T	chr22	-	40000000.0	45000000	1546	1.8303816436927587
FS203_nucl	HEK293T	chr22	-	45000000.0	50000000	1460	1.7285622249621138
FS203_nucl	HEK293T	chr22	-	50000000.0	50818468	268	1.9383636469977825
FS203_nucl	HEK293T	chr3	+	10000000.0	15000000	1324	1.5675454697601634
FS203_nucl	HEK293T	chr3	+	15000000.0	20000000	1072	1.269190893944785
FS203_nucl	HEK293T	chr3	+	35000000.0	40000000	1023	1.2111775042029058
FS203_nucl	HEK293T	chr3	+	40000000.0	45000000	1134	1.3425955911692034
FS203_nucl	HEK293T	chr3	+	45000000.0	50000000	1318	1.560441789383607
FS203_nucl	HEK293T	chr3	+	50000000.0	55000000	1343	1.5900404576192595
FS203_nucl	HEK293T	chr3	+	55000000.0	60000000	1072	1.269190893944785
FS203_nucl	HEK293T	chr3	-	10000000.0	15000000	1328	1.5722812566778679
FS203_nucl	HEK293T	chr3	-	35000000.0	40000000	1050	1.2431440658974107
FS203_nucl	HEK293T	chr3	-	40000000.0	45000000	1086	1.2857661481567504
FS203_nucl	HEK293T	chr3	-	45000000.0	50000000	1318	1.560441789383607
FS203_nucl	HEK293T	chr3	-	50000000.0	55000000	1376	1.629110699690321
FS203_nucl	HEK293T	chr3	-	55000000.0	60000000	1083	1.282214307968472
FS203_nucl	HEK293T	chr3	-	125000000.0	130000000	1136	1.3449634846280556
FS203_nucl	HEK293T	chr4	+	0.0	5000000	1139	1.348515324816334
FS203_nucl	HEK293T	chr4	-	0.0	5000000	1090	1.2905019350744549
FS203_nucl	HEK293T	chr5	+	135000000.0	140000000	1091	1.2916858818038808
FS203_nucl	HEK293T	chr5	+	140000000.0	145000000	1070	1.2668230004859327
FS203_nucl	HEK293T	chr5	+	150000000.0	155000000	1117	1.3224684967689597
FS203_nucl	HEK293T	chr5	+	165000000.0	170000000	1123	1.3295721771455162
FS203_nucl	HEK293T	chr5	+	170000000.0	175000000	1473	1.7439535324446531
FS203_nucl	HEK293T	chr5	+	175000000.0	180000000	1421	1.6823883025144957
FS203_nucl	HEK293T	chr5	+	180000000.0	181538259	354	1.3623100603241758
FS203_nucl	HEK293T	chr5	-	135000000.0	140000000	1035	1.2253848649560188
FS203_nucl	HEK293T	chr5	-	140000000.0	145000000	1024	1.2123614509323317
FS203_nucl	HEK293T	chr5	-	150000000.0	155000000	1105	1.3082611360158463
FS203_nucl	HEK293T	chr5	-	165000000.0	170000000	1076	1.2739266808624894
FS203_nucl	HEK293T	chr5	-	170000000.0	175000000	1413	1.6729167286790867
FS203_nucl	HEK293T	chr5	-	175000000.0	180000000	1464	1.7332980118798182
FS203_nucl	HEK293T	chr5	-	180000000.0	181538259	383	1.4739117319326533
FS203_nucl	HEK293T	chr6	+	0.0	5000000	1177	1.393505300534526
FS203_nucl	HEK293T	chr6	+	10000000.0	15000000	1132	1.340227697710351
FS203_nucl	HEK293T	chr6	+	15000000.0	20000000	1080	1.2786624677801937
FS203_nucl	HEK293T	chr6	+	30000000.0	35000000	1132	1.340227697710351
FS203_nucl	HEK293T	chr6	+	35000000.0	40000000	1163	1.3769300463225604
FS203_nucl	HEK293T	chr6	+	40000000.0	45000000	1139	1.348515324816334
FS203_nucl	HEK293T	chr6	+	110000000.0	115000000	1194	1.4136323949347698
FS203_nucl	HEK293T	chr6	+	115000000.0	120000000	1060	1.2549835331916717
FS203_nucl	HEK293T	chr6	+	125000000.0	130000000	1040	1.2313045986031494
FS203_nucl	HEK293T	chr6	+	130000000.0	135000000	1032	1.2218330247677407
FS203_nucl	HEK293T	chr6	+	135000000.0	140000000	1184	1.4017929276405088
FS203_nucl	HEK293T	chr6	+	140000000.0	145000000	1024	1.2123614509323317
FS203_nucl	HEK293T	chr6	+	145000000.0	150000000	1061	1.2561674799210978
FS203_nucl	HEK293T	chr6	+	150000000.0	155000000	1188	1.406528714558213
FS203_nucl	HEK293T	chr6	+	155000000.0	160000000	1298	1.5367628547950847
FS203_nucl	HEK293T	chr6	+	160000000.0	165000000	1065	1.260903266838802
FS203_nucl	HEK293T	chr6	+	165000000.0	170000000	1326	1.5699133632190156
FS203_nucl	HEK293T	chr6	+	170000000.0	170805979	174	1.2779906853661342
FS203_nucl	HEK293T	chr6	-	0.0	5000000	1190	1.4088966080170653
FS203_nucl	HEK293T	chr6	-	5000000.0	10000000	1062	1.257351426650524
FS203_nucl	HEK293T	chr6	-	10000000.0	15000000	1058	1.2526156397328194
FS203_nucl	HEK293T	chr6	-	15000000.0	20000000	1117	1.3224684967689597
FS203_nucl	HEK293T	chr6	-	30000000.0	35000000	1169	1.384033726699117
FS203_nucl	HEK293T	chr6	-	35000000.0	40000000	1231	1.4574384239235356
FS203_nucl	HEK293T	chr6	-	40000000.0	45000000	1127	1.3343079640632207
FS203_nucl	HEK293T	chr6	-	110000000.0	115000000	1119	1.3248363902278117
FS203_nucl	HEK293T	chr6	-	120000000.0	125000000	1030	1.2194651313088885
FS203_nucl	HEK293T	chr6	-	125000000.0	130000000	1065	1.260903266838802
FS203_nucl	HEK293T	chr6	-	130000000.0	135000000	1088	1.2881340416156026
FS203_nucl	HEK293T	chr6	-	135000000.0	140000000	1189	1.4077126612876392
FS203_nucl	HEK293T	chr6	-	145000000.0	150000000	1081	1.2798464145096198
FS203_nucl	HEK293T	chr6	-	150000000.0	155000000	1055	1.249063799544541
FS203_nucl	HEK293T	chr6	-	155000000.0	160000000	1229	1.4550705304646834
FS203_nucl	HEK293T	chr6	-	160000000.0	165000000	1046	1.238408278979706
FS203_nucl	HEK293T	chr6	-	165000000.0	170000000	1275	1.5095320800182843
FS203_nucl	HEK293T	chr6	-	170000000.0	170805979	166	1.2192324929355076
FS203_nucl	HEK293T	chr7	+	0.0	5000000	1211	1.4337594893350136
FS203_nucl	HEK293T	chr7	+	135000000.0	140000000	1433	1.6965956632676087
FS203_nucl	HEK293T	chr7	+	140000000.0	145000000	1266	1.4988765594534492
FS203_nucl	HEK293T	chr7	+	145000000.0	150000000	1199	1.4195521285819002
FS203_nucl	HEK293T	chr7	+	150000000.0	155000000	1266	1.4988765594534492
FS203_nucl	HEK293T	chr7	+	155000000.0	159345973	1362	1.8552064698496233
FS203_nucl	HEK293T	chr7	-	0.0	5000000	1247	1.4763815715943531
FS203_nucl	HEK293T	chr7	-	130000000.0	135000000	1027	1.21591329112061
FS203_nucl	HEK293T	chr7	-	135000000.0	140000000	1417	1.6776525155967912
FS203_nucl	HEK293T	chr7	-	140000000.0	145000000	1177	1.393505300534526
FS203_nucl	HEK293T	chr7	-	145000000.0	150000000	1145	1.3556190051928907
FS203_nucl	HEK293T	chr7	-	150000000.0	155000000	1307	1.5474183753599198
FS203_nucl	HEK293T	chr7	-	155000000.0	159345973	1341	1.826601964807889
FS203_nucl	HEK293T	chr8	+	140000000.0	145000000	1287	1.5237394407713976
FS203_nucl	HEK293T	chr8	-	140000000.0	145000000	1301	1.5403146949833628
FS203_nucl	HEK293T	chr9	+	75000000.0	80000000	1220	1.4444150098998485
FS203_nucl	HEK293T	chr9	+	120000000.0	125000000	1065	1.260903266838802
FS203_nucl	HEK293T	chr9	+	125000000.0	130000000	1250	1.4799334117826317
FS203_nucl	HEK293T	chr9	+	130000000.0	135000000	1226	1.451518690276405
FS203_nucl	HEK293T	chr9	+	135000000.0	138394717	894	1.5589640846452564
FS203_nucl	HEK293T	chr9	-	75000000.0	80000000	1230	1.4562544771941095
FS203_nucl	HEK293T	chr9	-	120000000.0	125000000	1108	1.3118129762041246
FS203_nucl	HEK293T	chr9	-	125000000.0	130000000	1173	1.3887695136168217
FS203_nucl	HEK293T	chr9	-	130000000.0	135000000	1257	1.4882210388886143
FS203_nucl	HEK293T	chr9	-	135000000.0	138394717	867	1.5118812767197285
FS300_nucl	RNH2A-KO T3-8	chr1	+	0.0	5000000	57178	1.653973445059761
FS300_nucl	RNH2A-KO T3-8	chr1	+	5000000.0	10000000	49074	1.4195511008230912
FS300_nucl	RNH2A-KO T3-8	chr1	+	15000000.0	20000000	51135	1.4791691229691644
FS300_nucl	RNH2A-KO T3-8	chr1	+	20000000.0	25000000	46074	1.3327708648026064
FS300_nucl	RNH2A-KO T3-8	chr1	+	25000000.0	30000000	63722	1.8432700665657784
FS300_nucl	RNH2A-KO T3-8	chr1	+	30000000.0	35000000	82284	2.3802083135698586
FS300_nucl	RNH2A-KO T3-8	chr1	+	35000000.0	40000000	53811	1.5565770934994367
FS300_nucl	RNH2A-KO T3-8	chr1	+	40000000.0	45000000	53208	1.5391342660593192
FS300_nucl	RNH2A-KO T3-8	chr1	+	50000000.0	55000000	56746	1.6414770910728111
FS300_nucl	RNH2A-KO T3-8	chr1	+	55000000.0	60000000	53913	1.5595276215241332
FS300_nucl	RNH2A-KO T3-8	chr1	+	60000000.0	65000000	53118	1.5365308589787048
FS300_nucl	RNH2A-KO T3-8	chr1	+	65000000.0	70000000	42192	1.220477239392099
FS300_nucl	RNH2A-KO T3-8	chr1	+	90000000.0	95000000	43775	1.266268277265575
FS300_nucl	RNH2A-KO T3-8	chr1	+	110000000.0	115000000	52584	1.5210839769670583
FS300_nucl	RNH2A-KO T3-8	chr1	+	115000000.0	120000000	44715	1.2934594178853267
FS300_nucl	RNH2A-KO T3-8	chr1	+	150000000.0	155000000	66864	1.9341579004245664
FS300_nucl	RNH2A-KO T3-8	chr1	+	155000000.0	160000000	62171	1.7984046845431878
FS300_nucl	RNH2A-KO T3-8	chr1	+	160000000.0	165000000	43098	1.2466848706702853
FS300_nucl	RNH2A-KO T3-8	chr1	+	165000000.0	170000000	41903	1.2121174099887924
FS300_nucl	RNH2A-KO T3-8	chr1	+	180000000.0	185000000	45008	1.301934954269994
FS300_nucl	RNH2A-KO T3-8	chr1	+	200000000.0	205000000	68320	1.9762752416398417
FS300_nucl	RNH2A-KO T3-8	chr1	+	205000000.0	210000000	49649	1.4361839793936841
FS300_nucl	RNH2A-KO T3-8	chr1	+	210000000.0	215000000	46150	1.3349692974484586
FS300_nucl	RNH2A-KO T3-8	chr1	+	220000000.0	225000000	50668	1.4656603328953088
FS300_nucl	RNH2A-KO T3-8	chr1	+	225000000.0	230000000	91688	2.6522354267487382
FS300_nucl	RNH2A-KO T3-8	chr1	+	230000000.0	235000000	68569	1.9834780012295419
FS300_nucl	RNH2A-KO T3-8	chr1	+	235000000.0	240000000	52646	1.5228774351781487
FS300_nucl	RNH2A-KO T3-8	chr1	+	240000000.0	245000000	50586	1.4632883397774155
FS300_nucl	RNH2A-KO T3-8	chr1	-	0.0	5000000	57765	1.6709534445744358
FS300_nucl	RNH2A-KO T3-8	chr1	-	5000000.0	10000000	47365	1.370115293036755
FS300_nucl	RNH2A-KO T3-8	chr1	-	15000000.0	20000000	50976	1.4745697704600786
FS300_nucl	RNH2A-KO T3-8	chr1	-	20000000.0	25000000	46582	1.3474656514354086
FS300_nucl	RNH2A-KO T3-8	chr1	-	25000000.0	30000000	65820	1.9039583782894376
FS300_nucl	RNH2A-KO T3-8	chr1	-	30000000.0	35000000	79032	2.286138537723653
