Sample	Chromosome	Strand	Start	End	Count
dsF	chr3	+	111000000	111500000	1985284
dsF	chr3	+	111500000	112000000	1937064
dsF	chr3	+	112000000	112500000	1963704
dsF	chr3	+	112500000	113000000	1961998
dsF	chr3	+	113000000	113500000	1905453
dsF	chr3	+	113500000	114000000	1870606
dsF	chr3	+	114000000	114500000	1916934
dsF	chr3	+	114500000	115000000	1978748
dsF	chr3	+	115000000	115500000	1967705
dsF	chr3	+	115500000	116000000	1913404
dsF	chr3	+	116000000	116500000	1946623
dsF	chr3	+	116500000	117000000	1979201
dsF	chr3	+	117000000	117500000	1893858
dsF	chr3	+	117500000	118000000	1977585
dsF	chr3	+	118000000	118500000	1944781
dsF	chr3	+	118500000	119000000	1949603
dsF	chr3	+	119000000	119500000	1936277
dsF	chr3	+	119500000	120000000	1866949
dsF	chr3	+	120000000	120500000	1883186
dsF	chr3	+	120500000	121000000	1893243
dsF	chr3	+	121000000	121500000	1902126
dsF	chr3	+	121500000	122000000	1867371
dsF	chr3	+	122000000	122500000	1952474
dsF	chr3	+	122500000	123000000	1924440
dsF	chr3	+	123000000	123500000	1873783
dsF	chr3	+	123500000	124000000	1868438
dsF	chr3	+	124000000	124500000	1926377
dsF	chr3	+	124500000	125000000	1789398
dsF	chr3	+	125000000	125500000	1849150
dsF	chr3	+	125500000	126000000	1775280
dsF	chr3	+	126000000	126500000	1904098
dsF	chr3	+	126500000	127000000	1851905
dsF	chr3	+	127000000	127500000	1921050
dsF	chr3	+	127500000	128000000	1881076
dsF	chr3	+	128000000	128500000	1897659
dsF	chr3	+	128500000	129000000	1783502
dsF	chr3	+	129000000	129500000	1840925
dsF	chr3	+	129500000	130000000	1820531
dsF	chr3	+	130000000	130500000	1812093
dsF	chr3	+	130500000	131000000	1937384
dsF	chr3	+	131000000	131500000	1857496
dsF	chr3	+	131500000	132000000	1882403
dsF	chr3	+	132000000	132500000	1896808
dsF	chr3	+	132500000	133000000	1870930
dsF	chr3	+	133000000	133500000	1912400
dsF	chr3	+	133500000	134000000	1875983
dsF	chr3	+	134000000	134500000	1917794
dsF	chr3	+	134500000	135000000	1898650
dsF	chr3	+	135000000	135500000	1877952
dsF	chr3	+	135500000	136000000	1918816
dsF	chr3	+	136000000	136500000	1779514
dsF	chr3	+	136500000	137000000	1800983
dsF	chr3	+	137000000	137500000	1889636
dsF	chr3	+	137500000	138000000	1901726
dsF	chr3	+	138000000	138500000	1913071
dsF	chr3	+	138500000	139000000	1780194
dsF	chr3	+	139000000	139500000	1917452
dsF	chr3	+	139500000	140000000	1910546
dsF	chr3	+	140000000	140500000	1930477
dsF	chr3	+	140500000	141000000	1883218
dsF	chr3	+	141000000	141500000	1964612
dsF	chr3	+	141500000	142000000	1856395
dsF	chr3	+	142000000	142500000	1814367
dsF	chr3	+	142500000	143000000	1912734
dsF	chr3	+	143000000	143500000	1982926
dsF	chr3	+	143500000	144000000	1943769
dsF	chr3	+	144000000	144500000	1937244
dsF	chr3	+	144500000	145000000	1924880
dsF	chr3	+	145000000	145500000	1970890
dsF	chr3	+	145500000	146000000	1962319
dsF	chr3	+	146000000	146500000	1939186
dsF	chr3	+	146500000	147000000	1927733
dsF	chr3	+	147000000	147500000	1900511
dsF	chr3	+	147500000	148000000	1906900
dsF	chr3	+	148000000	148500000	1986357
dsF	chr3	+	148500000	149000000	1920532
dsF	chr3	+	149000000	149500000	1923413
dsF	chr3	+	149500000	150000000	1884084
dsF	chr3	+	150000000	150500000	1910827
dsF	chr3	+	150500000	151000000	1881562
dsF	chr3	+	151000000	151500000	1910718
dsF	chr3	+	151500000	152000000	1987556
dsF	chr3	+	152000000	152500000	1993082
dsF	chr3	+	152500000	153000000	1940170
dsF	chr3	+	153000000	153500000	1837272
dsF	chr3	+	153500000	154000000	1880265
dsF	chr3	+	154000000	154500000	1907265
dsF	chr3	+	154500000	155000000	1874147
dsF	chr3	+	155000000	155500000	1883446
dsF	chr3	+	155500000	156000000	1780205
dsF	chr3	+	156000000	156500000	1933465
dsF	chr3	+	156500000	157000000	1940922
dsF	chr3	+	157000000	157500000	2023523
dsF	chr3	+	157500000	158000000	1921083
dsF	chr3	+	158000000	158500000	1858683
dsF	chr3	+	158500000	159000000	1910283
dsF	chr3	+	159000000	159500000	1893981
dsF	chr3	+	159500000	160000000	1881439
dsF	chr3	+	160000000	160500000	1919455
dsF	chr3	+	160500000	161000000	1906378
dsF	chr3	+	161000000	161500000	1904438
dsF	chr3	+	161500000	162000000	1885784
dsF	chr3	+	162000000	162500000	1916461
dsF	chr3	+	162500000	163000000	1844048
dsF	chr3	+	163000000	163500000	1859671
dsF	chr3	+	163500000	164000000	1920315
dsF	chr3	+	164000000	164500000	1903746
dsF	chr3	+	164500000	165000000	1931450
dsF	chr3	+	165000000	165500000	1917860
dsF	chr3	+	165500000	166000000	1911770
dsF	chr3	+	166000000	166500000	1948303
dsF	chr3	+	166500000	167000000	1932908
dsF	chr3	+	167000000	167500000	1990683
dsF	chr3	+	167500000	168000000	1960796
dsF	chr3	+	168000000	168500000	1949476
dsF	chr3	+	168500000	169000000	1847120
dsF	chr3	+	169000000	169500000	1942894
dsF	chr3	+	169500000	170000000	1935615
dsF	chr3	+	170000000	170500000	1756206
dsF	chr3	+	170500000	171000000	1945350
dsF	chr3	+	171000000	171500000	1923229
dsF	chr3	+	171500000	172000000	1895390
dsF	chr3	+	172000000	172500000	1943062
dsF	chr3	+	172500000	173000000	1915084
dsF	chr3	+	173000000	173500000	2022732
dsF	chr3	+	173500000	174000000	2008674
dsF	chr3	+	174000000	174500000	1967626
dsF	chr3	+	174500000	175000000	1868393
dsF	chr3	+	175000000	175500000	1896734
dsF	chr3	+	175500000	176000000	1943547
dsF	chr3	+	176000000	176500000	1891454
dsF	chr3	+	176500000	177000000	1937891
dsF	chr3	+	177000000	177500000	1827333
dsF	chr3	+	177500000	178000000	1939436
dsF	chr3	+	178000000	178500000	1939014
dsF	chr3	+	178500000	179000000	1931991
dsF	chr3	+	179000000	179500000	1861979
dsF	chr3	+	179500000	180000000	1882976
dsF	chr3	+	180000000	180500000	1910320
dsF	chr3	+	180500000	181000000	1858125
dsF	chr3	+	181000000	181500000	1855023
dsF	chr3	+	181500000	182000000	1834985
dsF	chr3	+	182000000	182500000	1877363
dsF	chr3	+	182500000	183000000	1870928
dsF	chr3	+	183000000	183500000	1855241
dsF	chr3	+	183500000	184000000	1815917
dsF	chr3	+	184000000	184500000	1792119
dsF	chr3	+	184500000	185000000	1874372
dsF	chr3	+	185000000	185500000	1868917
dsF	chr3	+	185500000	186000000	1786691
dsF	chr3	+	186000000	186500000	1840672
dsF	chr3	+	186500000	187000000	1830753
dsF	chr3	+	187000000	187500000	1946646
dsF	chr3	+	187500000	188000000	1981530
dsF	chr3	+	188000000	188500000	2007933
dsF	chr3	+	188500000	189000000	1927805
dsF	chr3	+	189000000	189500000	1938314
dsF	chr3	+	189500000	190000000	1908602
dsF	chr3	+	190000000	190500000	1985484
dsF	chr3	+	190500000	191000000	1932187
dsF	chr3	+	191000000	191500000	1915303
dsF	chr3	+	191500000	192000000	1869133
dsF	chr3	+	192000000	192500000	1921382
dsF	chr3	+	192500000	193000000	1854430
dsF	chr3	+	193000000	193500000	1837229
dsF	chr3	+	193500000	194000000	1878380
dsF	chr3	+	194000000	194500000	1881144
dsF	chr3	+	194500000	195000000	1834632
dsF	chr3	+	195000000	195500000	1923094
dsF	chr3	+	195500000	196000000	2386290
dsF	chr3	+	196000000	196500000	1800573
dsF	chr3	+	196500000	197000000	1799801
dsF	chr3	+	197000000	197500000	1902322
dsF	chr3	+	197500000	198000000	1963947
dsF	chr3	+	198000000	198295559	844841
dsF	chr3	-	0	500000	1929649
dsF	chr3	-	500000	1000000	1960821
dsF	chr3	-	1000000	1500000	1906346
dsF	chr3	-	1500000	2000000	1858523
dsF	chr3	-	2000000	2500000	1910365
dsF	chr3	-	2500000	3000000	1822473
dsF	chr3	-	3000000	3500000	1875388
dsF	chr3	-	3500000	4000000	1910650
dsF	chr3	-	4000000	4500000	1906098
dsF	chr3	-	4500000	5000000	1950573
dsF	chr3	-	5000000	5500000	1863349
dsF	chr3	-	5500000	6000000	1976049
dsF	chr3	-	6000000	6500000	1917586
dsF	chr3	-	6500000	7000000	1897466
dsF	chr3	-	7000000	7500000	1946872
dsF	chr3	-	7500000	8000000	1892103
dsF	chr3	-	8000000	8500000	1912581
dsF	chr3	-	8500000	9000000	1890024
dsF	chr3	-	9000000	9500000	1908830
dsF	chr3	-	9500000	10000000	1806852
dsF	chr3	-	10000000	10500000	1885224
dsF	chr3	-	10500000	11000000	1995543
dsF	chr3	-	11000000	11500000	1871995
dsF	chr3	-	11500000	12000000	1806416
dsF	chr3	-	12000000	12500000	1963367
dsF	chr3	-	12500000	13000000	1807031
dsF	chr3	-	13000000	13500000	1878683
dsF	chr3	-	13500000	14000000	1868929
dsF	chr3	-	14000000	14500000	1877412
dsF	chr3	-	14500000	15000000	1836949
dsF	chr3	-	15000000	15500000	1861401
dsF	chr3	-	15500000	16000000	1896916
dsF	chr3	-	16000000	16500000	1954040
dsF	chr3	-	16500000	17000000	1936449
dsF	chr3	-	17000000	17500000	2002347
dsF	chr3	-	17500000	18000000	1887695
dsF	chr3	-	18000000	18500000	2006247
dsF	chr3	-	18500000	19000000	2052932
dsF	chr3	-	19000000	19500000	1989262
dsF	chr3	-	19500000	20000000	1978876
dsF	chr3	-	20000000	20500000	1887476
dsF	chr3	-	20500000	21000000	1955073
dsF	chr3	-	21000000	21500000	1901585
dsF	chr3	-	21500000	22000000	1867446
dsF	chr3	-	22000000	22500000	1928124
dsF	chr3	-	22500000	23000000	1880036
dsF	chr3	-	23000000	23500000	1874824
dsF	chr3	-	23500000	24000000	1809705
dsF	chr3	-	24000000	24500000	1920431
dsF	chr3	-	24500000	25000000	1942989
dsF	chr3	-	25000000	25500000	1923040
dsF	chr3	-	25500000	26000000	1909604
dsF	chr3	-	26000000	26500000	1909291
dsF	chr3	-	26500000	27000000	1961796
dsF	chr3	-	27000000	27500000	1887568
dsF	chr3	-	27500000	28000000	1944901
dsF	chr3	-	28000000	28500000	1932402
dsF	chr3	-	28500000	29000000	1933340
dsF	chr3	-	29000000	29500000	1901704
dsF	chr3	-	29500000	30000000	1951985
dsF	chr3	-	30000000	30500000	1944335
dsF	chr3	-	30500000	31000000	1969494
dsF	chr3	-	31000000	31500000	1973282
dsF	chr3	-	31500000	32000000	1932316
dsF	chr3	-	32000000	32500000	1861062
dsF	chr3	-	32500000	33000000	1831695
dsF	chr3	-	33000000	33500000	1925674
dsF	chr3	-	33500000	34000000	1850938
dsF	chr3	-	34000000	34500000	1866688
dsF	chr3	-	34500000	35000000	1879648
dsF	chr3	-	35000000	35500000	1900647
dsF	chr3	-	35500000	36000000	1956538
dsF	chr3	-	36000000	36500000	1924707
dsF	chr3	-	36500000	37000000	1867800
dsF	chr3	-	37000000	37500000	1858694
dsF	chr3	-	37500000	38000000	1863675
dsF	chr3	-	38000000	38500000	1903399
dsF	chr3	-	38500000	39000000	1952338
dsF	chr3	-	39000000	39500000	1915121
dsF	chr3	-	39500000	40000000	1937125
dsF	chr3	-	40000000	40500000	1852625
dsF	chr3	-	40500000	41000000	1869598
dsF	chr3	-	41000000	41500000	1838188
dsF	chr3	-	41500000	42000000	1832523
dsF	chr3	-	42000000	42500000	1884842
dsF	chr3	-	42500000	43000000	1867581
dsF	chr3	-	43000000	43500000	1910776
dsF	chr3	-	43500000	44000000	1880366
dsF	chr3	-	44000000	44500000	1877066
dsF	chr3	-	44500000	45000000	1878887
dsF	chr3	-	45000000	45500000	1917831
dsF	chr3	-	45500000	46000000	1874982
dsF	chr3	-	46000000	46500000	1995226
dsF	chr3	-	46500000	47000000	1967843
dsF	chr3	-	47000000	47500000	1774826
dsF	chr3	-	47500000	48000000	1764689
dsF	chr3	-	48000000	48500000	1828810
dsF	chr3	-	48500000	49000000	1802115
dsF	chr3	-	49000000	49500000	1722754
dsF	chr3	-	49500000	50000000	1776433
dsF	chr3	-	50000000	50500000	1918313
dsF	chr3	-	50500000	51000000	1892241
dsF	chr3	-	51000000	51500000	1874482
dsF	chr3	-	51500000	52000000	1832282
dsF	chr3	-	52000000	52500000	1954181
dsF	chr3	-	52500000	53000000	1865010
dsF	chr3	-	53000000	53500000	1836940
dsF	chr3	-	53500000	54000000	1910202
dsF	chr3	-	54000000	54500000	1871481
dsF	chr3	-	54500000	55000000	1921653
dsF	chr3	-	55000000	55500000	1872929
dsF	chr3	-	55500000	56000000	1857288
dsF	chr3	-	56000000	56500000	1986070
dsF	chr3	-	56500000	57000000	1865614
dsF	chr3	-	57000000	57500000	1797597
dsF	chr3	-	57500000	58000000	1753199
dsF	chr3	-	58000000	58500000	1817174
dsF	chr3	-	58500000	59000000	1931115
dsF	chr3	-	59000000	59500000	1918778
dsF	chr3	-	59500000	60000000	1930148
dsF	chr3	-	60000000	60500000	1894145
dsF	chr3	-	60500000	61000000	1896351
dsF	chr3	-	61000000	61500000	1845141
dsF	chr3	-	61500000	62000000	1855275
dsF	chr3	-	62000000	62500000	1865980
dsF	chr3	-	62500000	63000000	1883255
dsF	chr3	-	63000000	63500000	1917522
dsF	chr3	-	63500000	64000000	1868528
dsF	chr3	-	64000000	64500000	1868339
dsF	chr3	-	64500000	65000000	1889803
dsF	chr3	-	65000000	65500000	1841937
dsF	chr3	-	65500000	66000000	1826574
dsF	chr3	-	66000000	66500000	1861747
dsF	chr3	-	66500000	67000000	1872192
dsF	chr3	-	67000000	67500000	1879616
dsF	chr3	-	67500000	68000000	1900417
dsF	chr3	-	68000000	68500000	1886931
dsF	chr3	-	68500000	69000000	1869088
dsF	chr3	-	69000000	69500000	1886740
dsF	chr3	-	69500000	70000000	1961153
dsF	chr3	-	70000000	70500000	1983447
dsF	chr3	-	70500000	71000000	1938561
dsF	chr3	-	71000000	71500000	1811531
dsF	chr3	-	71500000	72000000	1870938
dsF	chr3	-	72000000	72500000	1880247
dsF	chr3	-	72500000	73000000	1793728
dsF	chr3	-	73000000	73500000	1844120
dsF	chr3	-	73500000	74000000	1946263
dsF	chr3	-	74000000	74500000	1908341
dsF	chr3	-	74500000	75000000	1905035
dsF	chr3	-	75000000	75500000	1589457
dsF	chr3	-	75500000	76000000	2685876
dsF	chr3	-	76000000	76500000	1913901
dsF	chr3	-	76500000	77000000	1891631
dsF	chr3	-	77000000	77500000	1882516
dsF	chr3	-	77500000	78000000	1925817
dsF	chr3	-	78000000	78500000	1939086
dsF	chr3	-	78500000	79000000	1871738
dsF	chr3	-	79000000	79500000	1943987
dsF	chr3	-	79500000	80000000	1882339
dsF	chr3	-	80000000	80500000	1900353
dsF	chr3	-	80500000	81000000	1902997
dsF	chr3	-	81000000	81500000	1945736
dsF	chr3	-	81500000	82000000	1897479
dsF	chr3	-	82000000	82500000	1952338
dsF	chr3	-	82500000	83000000	1936927
dsF	chr3	-	83000000	83500000	1848226
dsF	chr3	-	83500000	84000000	1920346
dsF	chr3	-	84000000	84500000	1942326
dsF	chr3	-	84500000	85000000	1873919
dsF	chr3	-	85000000	85500000	1907964
dsF	chr3	-	85500000	86000000	1948119
dsF	chr3	-	86000000	86500000	1934619
dsF	chr3	-	86500000	87000000	1912295
dsF	chr3	-	87000000	87500000	1961383
dsF	chr3	-	87500000	88000000	1931852
dsF	chr3	-	88000000	88500000	1896699
dsF	chr3	-	88500000	89000000	1944064
dsF	chr3	-	89000000	89500000	1957830
dsF	chr3	-	89500000	90000000	1912917
dsF	chr3	-	90000000	90500000	1692242
dsF	chr3	-	90500000	91000000	1634822
dsF	chr3	-	91000000	91500000	1573555
dsF	chr3	-	91500000	92000000	1754602
dsF	chr3	-	92000000	92500000	1692706
dsF	chr3	-	92500000	93000000	1597356
dsF	chr3	-	93000000	93500000	11256145
dsF	chr3	-	93500000	94000000	1542980
dsF	chr3	-	94000000	94500000	1909274
dsF	chr3	-	94500000	95000000	1943144
dsF	chr3	-	95000000	95500000	1914463
dsF	chr3	-	95500000	96000000	1900411
dsF	chr3	-	96000000	96500000	1903046
dsF	chr3	-	96500000	97000000	1924974
dsF	chr3	-	97000000	97500000	2013083
dsF	chr3	-	97500000	98000000	1975608
dsF	chr3	-	98000000	98500000	1985813
dsF	chr3	-	98500000	99000000	1903160
dsF	chr3	-	99000000	99500000	1936804
dsF	chr3	-	99500000	100000000	1964568
dsF	chr3	-	100000000	100500000	1906345
dsF	chr3	-	100500000	101000000	1948921
dsF	chr3	-	101000000	101500000	1902166
dsF	chr3	-	101500000	102000000	1858035
dsF	chr3	-	102000000	102500000	1995280
dsF	chr3	-	102500000	103000000	1958511
dsF	chr3	-	103000000	103500000	1916687
dsF	chr3	-	103500000	104000000	1922717
dsF	chr3	-	104000000	104500000	1880919
dsF	chr3	-	104500000	105000000	1959524
dsF	chr3	-	105000000	105500000	1948164
dsF	chr3	-	105500000	106000000	1969154
dsF	chr3	-	106000000	106500000	1967552
dsF	chr3	-	106500000	107000000	1905751
dsF	chr3	-	107000000	107500000	1933335
dsF	chr3	-	107500000	108000000	1972853
dsF	chr3	-	108000000	108500000	1919108
dsF	chr3	-	108500000	109000000	1961739
dsF	chr3	-	109000000	109500000	1774824
dsF	chr3	-	109500000	110000000	1884783
dsF	chr3	-	110000000	110500000	1920668
dsF	chr3	-	110500000	111000000	1912527
dsF	chr3	-	111000000	111500000	1976612
dsF	chr3	-	111500000	112000000	1936557
dsF	chr3	-	112000000	112500000	1905349
dsF	chr3	-	112500000	113000000	2031952
dsF	chr3	-	113000000	113500000	1931922
dsF	chr3	-	113500000	114000000	1891832
dsF	chr3	-	114000000	114500000	1988650
dsF	chr3	-	114500000	115000000	1955019
dsF	chr3	-	115000000	115500000	1976563
dsF	chr3	-	115500000	116000000	1956100
dsF	chr3	-	116000000	116500000	1994271
dsF	chr3	-	116500000	117000000	1944412
dsF	chr3	-	117000000	117500000	1961749
dsF	chr3	-	117500000	118000000	1997060
dsF	chr3	-	118000000	118500000	1930031
dsF	chr3	-	118500000	119000000	1921430
dsF	chr3	-	119000000	119500000	1908284
dsF	chr3	-	119500000	120000000	1878536
dsF	chr3	-	120000000	120500000	1851388
dsF	chr3	-	120500000	121000000	1927963
dsF	chr3	-	121000000	121500000	1898535
dsF	chr3	-	121500000	122000000	1894294
dsF	chr3	-	122000000	122500000	1934174
dsF	chr3	-	122500000	123000000	1853879
dsF	chr3	-	123000000	123500000	1895066
dsF	chr3	-	123500000	124000000	1869110
dsF	chr3	-	124000000	124500000	1959625
dsF	chr3	-	124500000	125000000	1870870
dsF	chr3	-	125000000	125500000	1846978
dsF	chr3	-	125500000	126000000	1744413
dsF	chr3	-	126000000	126500000	1871162
dsF	chr3	-	126500000	127000000	1890398
dsF	chr3	-	127000000	127500000	1916109
dsF	chr3	-	127500000	128000000	1880442
dsF	chr3	-	128000000	128500000	1961276
dsF	chr3	-	128500000	129000000	1811882
dsF	chr3	-	129000000	129500000	1781046
dsF	chr3	-	129500000	130000000	1868121
dsF	chr3	-	130000000	130500000	1874602
dsF	chr3	-	130500000	131000000	1917337
dsF	chr3	-	131000000	131500000	1899409
dsF	chr3	-	131500000	132000000	1860128
dsF	chr3	-	132000000	132500000	1905960
dsF	chr3	-	132500000	133000000	1966498
dsF	chr3	-	133000000	133500000	1928921
dsF	chr3	-	133500000	134000000	1874550
dsF	chr3	-	134000000	134500000	1922327
dsF	chr3	-	134500000	135000000	1875552
dsF	chr3	-	135000000	135500000	1863192
dsF	chr3	-	135500000	136000000	1904538
dsF	chr3	-	136000000	136500000	1810286
dsF	chr3	-	136500000	137000000	1873622
dsF	chr3	-	137000000	137500000	1842999
dsF	chr3	-	137500000	138000000	1916821
dsF	chr3	-	138000000	138500000	1832948
dsF	chr3	-	138500000	139000000	1796291
dsF	chr3	-	139000000	139500000	1866653
dsF	chr3	-	139500000	140000000	1873550
dsF	chr3	-	140000000	140500000	1932617
dsF	chr3	-	140500000	141000000	1886941
dsF	chr3	-	141000000	141500000	1934866
dsF	chr3	-	141500000	142000000	1860625
dsF	chr3	-	142000000	142500000	1894264
dsF	chr3	-	142500000	143000000	1907638
dsF	chr3	-	143000000	143500000	2033477
dsF	chr3	-	143500000	144000000	1938885
dsF	chr3	-	144000000	144500000	1977804
dsF	chr3	-	144500000	145000000	1947995
dsF	chr3	-	145000000	145500000	1935681
dsF	chr3	-	145500000	146000000	1937628
dsF	chr3	-	146000000	146500000	1888288
dsF	chr3	-	146500000	147000000	1989999
dsF	chr3	-	147000000	147500000	1910178
dsF	chr3	-	147500000	148000000	1938709
dsF	chr3	-	148000000	148500000	1977852
dsF	chr3	-	148500000	149000000	1881161
dsF	chr3	-	149000000	149500000	1880404
dsF	chr3	-	149500000	150000000	1858926
dsF	chr3	-	150000000	150500000	1895788
dsF	chr3	-	150500000	151000000	1907686
dsF	chr3	-	151000000	151500000	1930767
dsF	chr3	-	151500000	152000000	1960999
dsF	chr3	-	152000000	152500000	2008391
dsF	chr3	-	152500000	153000000	1946020
dsF	chr3	-	153000000	153500000	1862901
dsF	chr3	-	153500000	154000000	1915905
dsF	chr3	-	154000000	154500000	1874746
dsF	chr3	-	154500000	155000000	1913034
dsF	chr3	-	155000000	155500000	1872642
dsF	chr3	-	155500000	156000000	1824225
dsF	chr3	-	156000000	156500000	1927136
dsF	chr3	-	156500000	157000000	1975731
dsF	chr3	-	157000000	157500000	1981707
dsF	chr3	-	157500000	158000000	1902068
dsF	chr3	-	158000000	158500000	1850355
dsF	chr3	-	158500000	159000000	1889915
dsF	chr3	-	159000000	159500000	1912240
dsF	chr3	-	159500000	160000000	1870764
dsF	chr3	-	160000000	160500000	1817984
dsF	chr3	-	160500000	161000000	1889593
dsF	chr3	-	161000000	161500000	1949829
dsF	chr3	-	161500000	162000000	1918417
dsF	chr3	-	162000000	162500000	1963177
dsF	chr3	-	162500000	163000000	1875969
dsF	chr3	-	163000000	163500000	1914248
dsF	chr3	-	163500000	164000000	1919913
dsF	chr3	-	164000000	164500000	1888763
dsF	chr3	-	164500000	165000000	1916569
dsF	chr3	-	165000000	165500000	1923898
dsF	chr3	-	165500000	166000000	1892178
dsF	chr3	-	166000000	166500000	1866834
dsF	chr3	-	166500000	167000000	1874080
dsF	chr3	-	167000000	167500000	1955852
dsF	chr3	-	167500000	168000000	1946734
dsF	chr3	-	168000000	168500000	1938964
dsF	chr3	-	168500000	169000000	1987910
dsF	chr3	-	169000000	169500000	1918597
dsF	chr3	-	169500000	170000000	1855014
dsF	chr3	-	170000000	170500000	1806240
dsF	chr3	-	170500000	171000000	1872228
dsF	chr3	-	171000000	171500000	1884674
dsF	chr3	-	171500000	172000000	1908598
dsF	chr3	-	172000000	172500000	1949284
dsF	chr3	-	172500000	173000000	1954922
dsF	chr3	-	173000000	173500000	1962517
dsF	chr3	-	173500000	174000000	1929232
dsF	chr3	-	174000000	174500000	1956014
dsF	chr3	-	174500000	175000000	1946388
dsF	chr3	-	175000000	175500000	1913036
dsF	chr3	-	175500000	176000000	1874165
dsF	chr3	-	176000000	176500000	1874096
dsF	chr3	-	176500000	177000000	1911452
dsF	chr3	-	177000000	177500000	1837073
dsF	chr3	-	177500000	178000000	1913225
dsF	chr3	-	178000000	178500000	1919485
dsF	chr3	-	178500000	179000000	1920534
dsF	chr3	-	179000000	179500000	1820049
dsF	chr3	-	179500000	180000000	1852382
dsF	chr3	-	180000000	180500000	1939772
dsF	chr3	-	180500000	181000000	1822519
dsF	chr3	-	181000000	181500000	1886233
dsF	chr3	-	181500000	182000000	1782931
dsF	chr3	-	182000000	182500000	1913770
dsF	chr3	-	182500000	183000000	1907328
dsF	chr3	-	183000000	183500000	1858282
dsF	chr3	-	183500000	184000000	1808151
dsF	chr3	-	184000000	184500000	1849264
dsF	chr3	-	184500000	185000000	1886122
dsF	chr3	-	185000000	185500000	1829948
dsF	chr3	-	185500000	186000000	1782377
dsF	chr3	-	186000000	186500000	1846027
dsF	chr3	-	186500000	187000000	1812244
